CODUSU,NRO_HOGAR,COMPONENTE,CH04,CH06,CH07,CH08,NIVEL_ED,ESTADO,CAT_INAC,IPCF,ITF,P21,CAT_OCUP,PP03J,ANO,HOGAR_ID,ADULTO_EQUIVALENTE,AD_EQUIV_HOGAR,INGRESO_NECESARIO,POBRE,EDAD,edad2,educ,ingreso_total_familiar,horastrab_x,horastrab_y,miembros_hogar,horastrab
TQRMNOQPYHLORPCDEIJAH00855694,1.0,6,1,2.0,5.0,4.0,7,4,5.0,139200.0,696000.0,0.0,0.0,,2025,TQRMNOQPYHLORPCDEIJAH00855694_1.0,0.46,3.58,1307333.66,1,2.0,4.0,0,696000.0,,,5,72.0
TQRMNOQQRHLORPCDEIJAH00855710,1.0,1,1,61.0,2.0,4.0,2,1,0.0,80000.0,160000.0,60000.0,2.0,1.0,2025,TQRMNOQQRHLORPCDEIJAH00855710_1.0,0.83,1.59,580631.4299999999,1,61.0,3721.0,7,160000.0,,,2,16.0
TQRMNOQQRHLORPCDEIJAH00855710,1.0,2,2,56.0,2.0,1.0,2,1,0.0,80000.0,160000.0,100000.0,3.0,1.0,2025,TQRMNOQQRHLORPCDEIJAH00855710_1.0,0.76,1.59,580631.4299999999,1,56.0,3136.0,7,160000.0,,,2,16.0
TQRMNOQWRHLMTMCDEIJAH00855594,1.0,2,2,52.0,1.0,4.0,4,1,0.0,204500.0,1227000.0,200000.0,2.0,2.0,2025,TQRMNOQWRHLMTMCDEIJAH00855594_1.0,0.76,5.33,1946393.41,1,52.0,2704.0,12,1227000.0,,,6,69.0
TQSMNOPWXHKMKQCDEIJAH00856411,1.0,2,1,30.0,2.0,1.0,4,1,0.0,375000.0,1500000.0,800000.0,3.0,2.0,2025,TQSMNOPWXHKMKQCDEIJAH00856411_1.0,1.0,3.48,1270815.96,0,30.0,900.0,12,1500000.0,,,4,23.0
TQSMNOPWXHKMKQCDEIJAH00856411,1.0,3,1,18.0,5.0,1.0,4,3,7.0,375000.0,1500000.0,0.0,0.0,,2025,TQSMNOPWXHKMKQCDEIJAH00856411_1.0,1.02,3.48,1270815.96,0,18.0,324.0,12,1500000.0,,,4,23.0
TQSMNOPWXHKMKQCDEIJAH00856411,1.0,4,2,9.0,5.0,1.0,1,4,3.0,375000.0,1500000.0,0.0,0.0,,2025,TQSMNOPWXHKMKQCDEIJAH00856411_1.0,0.69,3.48,1270815.96,0,9.0,81.0,3,1500000.0,,,4,23.0
TQRMNORTWHJKKQCDEIJAH00880819,1.0,1,1,43.0,2.0,1.0,6,1,0.0,1300000.0,2600000.0,1300000.0,3.0,2.0,2025,TQRMNORTWHJKKQCDEIJAH00880819_1.0,1.0,1.77,646363.29,0,43.0,1849.0,17,2600000.0,,,2,45.0
TQRMNORTWHJKKQCDEIJAH00880819,1.0,2,2,39.0,2.0,1.0,6,1,0.0,1300000.0,2600000.0,1300000.0,3.0,1.0,2025,TQRMNORTWHJKKQCDEIJAH00880819_1.0,0.77,1.77,646363.29,0,39.0,1521.0,17,2600000.0,,,2,45.0
TQRMNOPTVHMOKQCDEIJAH00880820,1.0,1,2,84.0,4.0,1.0,1,3,1.0,406000.0,2030000.0,0.0,0.0,,2025,TQRMNOPTVHMOKQCDEIJAH00880820_1.0,0.63,3.75,1369413.75,0,84.0,7056.0,3,2030000.0,,,5,
TQSMNOPWXHKMKQCDEIJAH00856411,1.0,1,2,38.0,2.0,1.0,6,1,0.0,375000.0,1500000.0,300000.0,3.0,2.0,2025,TQSMNOPWXHKMKQCDEIJAH00856411_1.0,0.77,3.48,1270815.96,0,38.0,1444.0,17,1500000.0,,,4,23.0
TQRMNOQWYHJMKPCDEIIAD00877355,1.0,1,1,48.0,2.0,1.0,5,1,0.0,2200000.0,4400000.0,1800000.0,3.0,1.0,2025,TQRMNOQWYHJMKPCDEIIAD00877355_1.0,1.0,1.77,646363.29,0,48.0,2304.0,14,4400000.0,,,2,
TQRMNOQWYHJMKPCDEIIAD00877355,1.0,2,2,44.0,2.0,1.0,6,1,0.0,2200000.0,4400000.0,2000000.0,3.0,2.0,2025,TQRMNOQWYHJMKPCDEIIAD00877355_1.0,0.77,1.77,646363.29,0,44.0,1936.0,17,4400000.0,,,2,
TQRMNOQYQHJMMNCDEIJAH00877518,1.0,4,1,8.0,5.0,1.0,1,4,3.0,210000.0,840000.0,0.0,0.0,,2025,TQRMNOQYQHJMMNCDEIJAH00877518_1.0,0.68,3.48,1270815.96,1,8.0,64.0,3,840000.0,,,4,
TQRMNOQYWHJMRTCDEIJAH00876697,1.0,2,2,55.0,2.0,1.0,6,3,1.0,750000.0,2250000.0,0.0,0.0,,2025,TQRMNOQYWHJMRTCDEIJAH00876697_1.0,0.76,2.66,971370.82,0,55.0,3025.0,17,2250000.0,,,3,40.0
TQRMNOQYWHJMRTCDEIJAH00876697,1.0,3,1,13.0,5.0,1.0,3,3,3.0,750000.0,2250000.0,0.0,0.0,,2025,TQRMNOQYWHJMRTCDEIJAH00876697_1.0,0.9,2.66,971370.82,0,13.0,169.0,9,2250000.0,,,3,40.0
TQRMNORUVHJLRUCDEIJAH00876698,1.0,1,1,58.0,1.0,1.0,5,1,0.0,233333.33,700000.0,500000.0,2.0,2.0,2025,TQRMNORUVHJLRUCDEIJAH00876698_1.0,1.0,2.53,923897.81,1,58.0,3364.0,14,700000.0,,,3,72.0
TQRMNORUVHJLRUCDEIJAH00876698,1.0,2,2,48.0,1.0,1.0,5,3,4.0,233333.33,700000.0,0.0,0.0,,2025,TQRMNORUVHJLRUCDEIJAH00876698_1.0,0.76,2.53,923897.81,1,48.0,2304.0,14,700000.0,,,3,72.0
TQRMNORUVHJLRUCDEIJAH00876698,1.0,3,2,16.0,5.0,1.0,3,3,3.0,233333.33,700000.0,0.0,0.0,,2025,TQRMNORUVHJLRUCDEIJAH00876698_1.0,0.77,2.53,923897.81,1,16.0,256.0,9,700000.0,,,3,72.0
TQRMNOPSWHJMSLCDEIJAH00880592,1.0,1,2,74.0,4.0,1.0,2,3,1.0,300000.0,900000.0,0.0,0.0,,2025,TQRMNOPSWHJMSLCDEIJAH00880592_1.0,0.67,2.46,898335.42,0,74.0,5476.0,7,900000.0,,,3,
TQRMNOPSWHJMSLCDEIJAH00880592,1.0,2,2,42.0,3.0,4.0,5,2,0.0,300000.0,900000.0,0.0,3.0,,2025,TQRMNOPSWHJMSLCDEIJAH00880592_1.0,0.77,2.46,898335.42,0,42.0,1764.0,14,900000.0,,,3,
TQRMNOPSWHJMSLCDEIJAH00880592,1.0,3,1,23.0,5.0,1.0,5,2,0.0,300000.0,900000.0,0.0,3.0,,2025,TQRMNOPSWHJMSLCDEIJAH00880592_1.0,1.02,2.46,898335.42,0,23.0,529.0,14,900000.0,,,3,
TQRMNOQXVHJMMNCDEIJAH00876876,1.0,1,2,57.0,4.0,1.0,4,3,1.0,415000.0,830000.0,0.0,0.0,,2025,TQRMNOQXVHJMMNCDEIJAH00876876_1.0,0.76,1.78,650015.06,0,57.0,3249.0,12,830000.0,,,2,
TQRMNOQXVHJMMNCDEIJAH00876876,1.0,2,1,27.0,5.0,1.0,4,1,0.0,415000.0,830000.0,300000.0,3.0,2.0,2025,TQRMNOQXVHJMMNCDEIJAH00876876_1.0,1.02,1.78,650015.06,0,27.0,729.0,12,830000.0,,,2,
TQRMNOQYQHJMMNCDEIJAH00877518,1.0,1,2,37.0,1.0,1.0,4,2,0.0,210000.0,840000.0,0.0,2.0,,2025,TQRMNOQYQHJMMNCDEIJAH00877518_1.0,0.77,3.48,1270815.96,1,37.0,1369.0,12,840000.0,,,4,
TQRMNOQYQHJMMNCDEIJAH00877518,1.0,2,1,38.0,1.0,1.0,6,1,0.0,210000.0,840000.0,800000.0,3.0,2.0,2025,TQRMNOQYQHJMMNCDEIJAH00877518_1.0,1.0,3.48,1270815.96,1,38.0,1444.0,17,840000.0,,,4,
TQRMNOQYQHJMMNCDEIJAH00877518,1.0,3,1,16.0,5.0,1.0,3,3,3.0,210000.0,840000.0,0.0,0.0,,2025,TQRMNOQYQHJMMNCDEIJAH00877518_1.0,1.03,3.48,1270815.96,1,16.0,256.0,9,840000.0,,,4,
TQRMNOQSWHMOTLCDEIJAH00880637,1.0,1,2,35.0,3.0,4.0,4,3,4.0,100000.0,700000.0,0.0,0.0,,2025,TQRMNOQSWHMOTLCDEIJAH00880637_1.0,0.77,4.57,1668858.89,1,35.0,1225.0,12,700000.0,,,7,
TQRMNOQSWHMOTLCDEIJAH00880637,1.0,2,2,11.0,5.0,4.0,1,3,3.0,100000.0,700000.0,0.0,0.0,,2025,TQRMNOQSWHMOTLCDEIJAH00880637_1.0,0.72,4.57,1668858.89,1,11.0,121.0,3,700000.0,,,7,
TQRMNOQSWHMOTLCDEIJAH00880637,1.0,3,2,10.0,5.0,4.0,1,3,3.0,100000.0,700000.0,0.0,0.0,,2025,TQRMNOQSWHMOTLCDEIJAH00880637_1.0,0.7,4.57,1668858.89,1,10.0,100.0,3,700000.0,,,7,
TQRMNOQSWHMOTLCDEIJAH00880637,1.0,4,2,8.0,5.0,4.0,1,4,3.0,100000.0,700000.0,0.0,0.0,,2025,TQRMNOQSWHMOTLCDEIJAH00880637_1.0,0.68,4.57,1668858.89,1,8.0,64.0,3,700000.0,,,7,
TQRMNOQWRHLMTMCDEIJAH00855594,1.0,5,2,26.0,1.0,4.0,5,3,3.0,204500.0,1227000.0,0.0,0.0,,2025,TQRMNOQWRHLMTMCDEIJAH00855594_1.0,0.76,5.33,1946393.41,1,26.0,676.0,14,1227000.0,,,6,69.0
TQRMNOQWRHLMTMCDEIJAH00855594,1.0,6,2,16.0,5.0,4.0,3,3,3.0,204500.0,1227000.0,0.0,0.0,,2025,TQRMNOQWRHLMTMCDEIJAH00855594_1.0,0.77,5.33,1946393.41,1,16.0,256.0,9,1227000.0,,,6,69.0
TQRMNOQWRHLMTMCDEIJAH00855594,1.0,7,1,18.0,5.0,4.0,3,3,3.0,204500.0,1227000.0,0.0,0.0,,2025,TQRMNOQWRHLMTMCDEIJAH00855594_1.0,1.02,5.33,1946393.41,1,18.0,324.0,9,1227000.0,,,6,69.0
TQRMNOQWRHLMTMCDEIJAH00855594,1.0,9,1,28.0,1.0,1.0,4,1,0.0,204500.0,1227000.0,300000.0,3.0,2.0,2025,TQRMNOQWRHLMTMCDEIJAH00855594_1.0,1.02,5.33,1946393.41,1,28.0,784.0,12,1227000.0,,,6,69.0
TQRMNOQWRHLMTMCDEIJAH00855594,1.0,1,1,57.0,1.0,4.0,3,1,0.0,204500.0,1227000.0,300000.0,2.0,2.0,2025,TQRMNOQWRHLMTMCDEIJAH00855594_1.0,1.0,5.33,1946393.41,1,57.0,3249.0,9,1227000.0,,,6,69.0
TQRMNOSQSHJLKSCDEIJAH00880822,1.0,2,2,59.0,2.0,1.0,5,1,0.0,503000.0,1006000.0,0.0,1.0,2.0,2025,TQRMNOSQSHJLKSCDEIJAH00880822_1.0,0.76,1.59,580631.4299999999,0,59.0,3481.0,14,1006000.0,,,2,9.0
TQRMNORQXHJLKTCDEIJAH00876557,1.0,1,2,90.0,4.0,12.0,4,3,1.0,900000.0,900000.0,0.0,0.0,,2025,TQRMNORQXHJLKTCDEIJAH00876557_1.0,0.63,0.63,230061.51,0,90.0,8100.0,12,900000.0,,,1,
TQRMNOPTVHMOKQCDEIJAH00880820,1.0,2,2,43.0,2.0,1.0,6,1,0.0,406000.0,2030000.0,500000.0,2.0,2.0,2025,TQRMNOPTVHMOKQCDEIJAH00880820_1.0,0.77,3.75,1369413.75,0,43.0,1849.0,17,2030000.0,,,5,
TQRMNOPTVHMOKQCDEIJAH00880820,1.0,3,1,40.0,2.0,1.0,6,1,0.0,406000.0,2030000.0,500000.0,2.0,2.0,2025,TQRMNOPTVHMOKQCDEIJAH00880820_1.0,1.0,3.75,1369413.75,0,40.0,1600.0,17,2030000.0,,,5,
TQRMNOPTVHMOKQCDEIJAH00880820,1.0,4,2,9.0,5.0,1.0,1,4,3.0,406000.0,2030000.0,0.0,0.0,,2025,TQRMNOPTVHMOKQCDEIJAH00880820_1.0,0.69,3.75,1369413.75,0,9.0,81.0,3,2030000.0,,,5,
TQRMNOPTVHMOKQCDEIJAH00880820,1.0,5,2,7.0,5.0,1.0,1,4,3.0,406000.0,2030000.0,0.0,0.0,,2025,TQRMNOPTVHMOKQCDEIJAH00880820_1.0,0.66,3.75,1369413.75,0,7.0,49.0,3,2030000.0,,,5,
TQRMNORUTHMOKQCDEIJAH00880821,1.0,1,2,36.0,2.0,4.0,3,3,4.0,233600.0,1168000.0,0.0,0.0,,2025,TQRMNORUTHMOKQCDEIJAH00880821_1.0,0.77,3.94,1438797.38,1,36.0,1296.0,9,1168000.0,,,5,
TQRMNORUTHMOKQCDEIJAH00880821,1.0,2,1,34.0,2.0,4.0,3,1,0.0,233600.0,1168000.0,800000.0,2.0,1.0,2025,TQRMNORUTHMOKQCDEIJAH00880821_1.0,1.0,3.94,1438797.38,1,34.0,1156.0,9,1168000.0,,,5,
TQRMNORUTHMOKQCDEIJAH00880821,1.0,3,1,14.0,5.0,4.0,3,1,0.0,233600.0,1168000.0,0.0,3.0,2.0,2025,TQRMNORUTHMOKQCDEIJAH00880821_1.0,0.96,3.94,1438797.38,1,14.0,196.0,9,1168000.0,,,5,
TQRMNORUTHMOKQCDEIJAH00880821,1.0,4,2,7.0,5.0,4.0,1,4,3.0,233600.0,1168000.0,0.0,0.0,,2025,TQRMNORUTHMOKQCDEIJAH00880821_1.0,0.66,3.94,1438797.38,1,7.0,49.0,3,1168000.0,,,5,
TQRMNORUTHMOKQCDEIJAH00880821,1.0,5,2,4.0,5.0,4.0,7,4,5.0,233600.0,1168000.0,0.0,0.0,,2025,TQRMNORUTHMOKQCDEIJAH00880821_1.0,0.55,3.94,1438797.38,1,4.0,16.0,0,1168000.0,,,5,
TQRMNOSQSHJLKSCDEIJAH00880822,1.0,1,1,73.0,2.0,1.0,6,1,0.0,503000.0,1006000.0,0.0,2.0,2.0,2025,TQRMNOSQSHJLKSCDEIJAH00880822_1.0,0.83,1.59,580631.4299999999,0,73.0,5329.0,17,1006000.0,,,2,9.0
TQRMNOQSPHKNRUCDEIJAH00860985,1.0,2,2,19.0,5.0,4.0,5,2,0.0,137000.0,274000.0,0.0,0.0,,2025,TQRMNOQSPHKNRUCDEIJAH00860985_1.0,0.76,1.52,555069.04,1,19.0,361.0,14,274000.0,,,2,
TQRMNOQSRHKNRUCDEIJAH00857772,1.0,1,1,45.0,1.0,1.0,4,1,0.0,366666.67,1100000.0,750000.0,3.0,1.0,2025,TQRMNOQSRHKNRUCDEIJAH00857772_1.0,1.0,2.37,865469.49,0,45.0,2025.0,12,1100000.0,,,3,32.0
TQRMNOQSRHKNRUCDEIJAH00857772,1.0,2,2,40.0,1.0,1.0,4,2,0.0,366666.67,1100000.0,0.0,0.0,,2025,TQRMNOQSRHKNRUCDEIJAH00857772_1.0,0.77,2.37,865469.49,0,40.0,1600.0,12,1100000.0,,,3,32.0
TQRMNOQSRHKNRUCDEIJAH00857772,1.0,3,2,5.0,5.0,1.0,7,4,5.0,366666.67,1100000.0,0.0,0.0,,2025,TQRMNOQSRHKNRUCDEIJAH00857772_1.0,0.6,2.37,865469.49,0,5.0,25.0,0,1100000.0,,,3,32.0
TQRMNOTSRHMMTRCDEIJAH00880640,1.0,1,1,71.0,2.0,1.0,1,3,7.0,604000.0,1208000.0,0.0,0.0,,2025,TQRMNOTSRHMMTRCDEIJAH00880640_1.0,0.83,1.5,547765.5,0,71.0,5041.0,3,1208000.0,,,2,
TQRMNOTSRHMMTRCDEIJAH00880640,1.0,2,2,68.0,2.0,1.0,2,1,0.0,604000.0,1208000.0,200000.0,3.0,2.0,2025,TQRMNOTSRHMMTRCDEIJAH00880640_1.0,0.67,1.5,547765.5,0,68.0,4624.0,7,1208000.0,,,2,
TQRMNOQSWHMOTLCDEIJAH00880637,1.0,5,1,6.0,5.0,4.0,1,4,3.0,100000.0,700000.0,0.0,0.0,,2025,TQRMNOQSWHMOTLCDEIJAH00880637_1.0,0.64,4.57,1668858.89,1,6.0,36.0,3,700000.0,,,7,
TQRMNOQSWHMOTLCDEIJAH00880637,1.0,6,2,5.0,5.0,4.0,7,4,5.0,100000.0,700000.0,0.0,0.0,,2025,TQRMNOQSWHMOTLCDEIJAH00880637_1.0,0.6,4.57,1668858.89,1,5.0,25.0,0,700000.0,,,7,
TQRMNOQSWHMOTLCDEIJAH00880637,1.0,7,1,2.0,5.0,4.0,7,4,5.0,100000.0,700000.0,0.0,0.0,,2025,TQRMNOQSWHMOTLCDEIJAH00880637_1.0,0.46,4.57,1668858.89,1,2.0,4.0,0,700000.0,,,7,
TQRMNOQSPHKNRUCDEIJAH00860985,1.0,1,2,54.0,3.0,4.0,3,2,0.0,137000.0,274000.0,0.0,2.0,,2025,TQRMNOQSPHKNRUCDEIJAH00860985_1.0,0.76,1.52,555069.04,1,54.0,2916.0,9,274000.0,,,2,
TQRMNOSTRHJMSLCDEIJAH00876978,1.0,1,2,24.0,5.0,1.0,3,1,0.0,450000.0,900000.0,600000.0,3.0,2.0,2025,TQRMNOSTRHJMSLCDEIJAH00876978_1.0,0.76,1.53,558720.81,0,24.0,576.0,9,900000.0,,,2,48.0
TQRMNOSTRHJMSLCDEIJAH00876978,1.0,3,2,16.0,5.0,4.0,3,3,3.0,450000.0,900000.0,0.0,0.0,,2025,TQRMNOSTRHJMSLCDEIJAH00876978_1.0,0.77,1.53,558720.81,0,16.0,256.0,9,900000.0,,,2,48.0
TQRMNOSVWHJKSNCDEIJAH00880725,1.0,1,2,45.0,5.0,1.0,6,1,0.0,500000.0,1000000.0,1000000.0,2.0,2.0,2025,TQRMNOSVWHJKSNCDEIJAH00880725_1.0,0.77,1.54,562372.58,0,45.0,2025.0,17,1000000.0,,,2,25.0
TQRMNOSVWHJKSNCDEIJAH00880725,1.0,2,2,15.0,5.0,1.0,3,3,3.0,500000.0,1000000.0,0.0,0.0,,2025,TQRMNOSVWHJKSNCDEIJAH00880725_1.0,0.77,1.54,562372.58,0,15.0,225.0,9,1000000.0,,,2,25.0
TQRMNOQUTHJOQPCDEIJAH00877425,1.0,1,1,65.0,1.0,1.0,2,2,0.0,614000.0,1228000.0,0.0,2.0,,2025,TQRMNOQUTHJOQPCDEIJAH00877425_1.0,0.83,1.59,580631.4299999999,0,65.0,4225.0,7,1228000.0,,,2,
TQRMNOQUTHJOQPCDEIJAH00877425,1.0,2,2,58.0,1.0,1.0,2,1,0.0,614000.0,1228000.0,88000.0,3.0,2.0,2025,TQRMNOQUTHJOQPCDEIJAH00877425_1.0,0.76,1.59,580631.4299999999,0,58.0,3364.0,7,1228000.0,,,2,
TQRMNOSPQHKNQLCDEIJAH00860962,2.0,1,1,67.0,3.0,1.0,2,3,4.0,209000.0,209000.0,0.0,0.0,,2025,TQRMNOSPQHKNQLCDEIJAH00860962_2.0,0.83,0.83,303096.91,1,67.0,4489.0,7,209000.0,,,1,
TQRMNOSRRHMMKPCDEIJAH00880773,1.0,1,2,31.0,2.0,1.0,6,1,0.0,566666.67,1700000.0,700000.0,3.0,1.0,2025,TQRMNOSRRHMMKPCDEIJAH00880773_1.0,0.77,2.14,781478.78,0,31.0,961.0,17,1700000.0,,,3,
TQRMNOSRRHMMKPCDEIJAH00880773,1.0,2,1,40.0,2.0,1.0,6,1,0.0,566666.67,1700000.0,1000000.0,3.0,1.0,2025,TQRMNOSRRHMMKPCDEIJAH00880773_1.0,1.0,2.14,781478.78,0,40.0,1600.0,17,1700000.0,,,3,
TQRMNOSRRHMMKPCDEIJAH00880773,1.0,3,1,1.0,5.0,1.0,7,4,5.0,566666.67,1700000.0,0.0,0.0,,2025,TQRMNOSRRHMMKPCDEIJAH00880773_1.0,0.37,2.14,781478.78,0,1.0,1.0,0,1700000.0,,,3,
TQSMNOPWUHJNMQCDEIJAH00877168,1.0,2,2,77.0,1.0,1.0,2,3,4.0,435000.0,870000.0,0.0,0.0,,2025,TQSMNOPWUHJNMQCDEIJAH00877168_1.0,0.63,2.2,803389.4,0,77.0,5929.0,7,870000.0,,,3,
TQRMNOQUSHKMMNCDEIJAH00864260,2.0,1,2,43.0,5.0,4.0,3,1,0.0,300000.0,600000.0,400000.0,3.0,2.0,2025,TQRMNOQUSHKMMNCDEIJAH00864260_2.0,0.77,1.53,558720.81,0,43.0,1849.0,9,600000.0,,,2,40.0
TQRMNOQUSHKMMNCDEIJAH00864260,2.0,2,2,13.0,5.0,4.0,3,3,3.0,300000.0,600000.0,0.0,0.0,,2025,TQRMNOQUSHKMMNCDEIJAH00864260_2.0,0.76,1.53,558720.81,0,13.0,169.0,9,600000.0,,,2,40.0
TQSMNOPWUHJNMQCDEIJAH00877168,1.0,1,1,75.0,1.0,1.0,1,3,1.0,435000.0,870000.0,0.0,0.0,,2025,TQSMNOPWUHJNMQCDEIJAH00877168_1.0,0.83,2.2,803389.4,0,75.0,5625.0,3,870000.0,,,3,
TQSMNOPWUHJNMQCDEIJAH00877168,1.0,1,1,75.0,1.0,1.0,1,3,1.0,435000.0,870000.0,0.0,0.0,,2025,TQSMNOPWUHJNMQCDEIJAH00877168_1.0,0.74,2.2,803389.4,0,75.0,5625.0,3,870000.0,,,3,
TQRMNOQXXHJKMMCDEIIAD00880976,1.0,1,1,52.0,2.0,1.0,5,1,0.0,1068750.0,4275000.0,1400000.0,3.0,2.0,2025,TQRMNOQXXHJKMMCDEIIAD00880976_1.0,1.0,3.55,1296378.35,0,52.0,2704.0,14,4275000.0,,,4,45.0
TQRMNOQXXHJKMMCDEIIAD00880976,1.0,2,2,50.0,2.0,1.0,5,1,0.0,1068750.0,4275000.0,800000.0,3.0,2.0,2025,TQRMNOQXXHJKMMCDEIIAD00880976_1.0,0.76,3.55,1296378.35,0,50.0,2500.0,14,4275000.0,,,4,45.0
TQRMNOQXXHJKMMCDEIIAD00880976,1.0,3,2,23.0,5.0,1.0,5,1,0.0,1068750.0,4275000.0,650000.0,3.0,2.0,2025,TQRMNOQXXHJKMMCDEIIAD00880976_1.0,0.76,3.55,1296378.35,0,23.0,529.0,14,4275000.0,,,4,45.0
TQRMNOQUXHMNMLCDEIIAD00880973,1.0,4,2,4.0,5.0,1.0,7,4,5.0,250000.0,1000000.0,0.0,0.0,,2025,TQRMNOQUXHMNMLCDEIIAD00880973_1.0,0.55,3.0,1095531.0,1,4.0,16.0,0,1000000.0,,,4,9.0
TQRMNORUXHMMOPCDEIJAH00881107,1.0,3,1,26.0,3.0,4.0,3,3,7.0,204000.0,1020000.0,0.0,0.0,,2025,TQRMNORUXHMMOPCDEIJAH00881107_1.0,1.02,4.79,1749197.83,1,26.0,676.0,9,1020000.0,,,5,
TQRMNORUXHMMOPCDEIJAH00881107,1.0,1,2,44.0,1.0,4.0,4,3,4.0,204000.0,1020000.0,0.0,0.0,,2025,TQRMNORUXHMMOPCDEIJAH00881107_1.0,0.77,4.79,1749197.83,1,44.0,1936.0,12,1020000.0,,,5,
TQRMNORUXHMMOPCDEIJAH00881107,1.0,2,1,44.0,1.0,4.0,2,1,0.0,204000.0,1020000.0,500000.0,3.0,1.0,2025,TQRMNORUXHMMOPCDEIJAH00881107_1.0,1.0,4.79,1749197.83,1,44.0,1936.0,7,1020000.0,,,5,
TQRMNOQQPHJMMPCDEIJAH00873363,1.0,1,2,44.0,2.0,1.0,4,1,0.0,420000.0,2100000.0,500000.0,3.0,2.0,2025,TQRMNOQQPHJMMPCDEIJAH00873363_1.0,0.77,3.84,1402279.68,0,44.0,1936.0,12,2100000.0,,,5,12.0
TQRMNOQQPHJMMPCDEIJAH00873363,1.0,2,1,44.0,2.0,1.0,4,1,0.0,420000.0,2100000.0,1600000.0,3.0,2.0,2025,TQRMNOQQPHJMMPCDEIJAH00873363_1.0,1.0,3.84,1402279.68,0,44.0,1936.0,12,2100000.0,,,5,12.0
TQRMNOQQPHJMMPCDEIJAH00873363,1.0,3,2,19.0,5.0,1.0,5,3,3.0,420000.0,2100000.0,0.0,0.0,,2025,TQRMNOQQPHJMMPCDEIJAH00873363_1.0,0.76,3.84,1402279.68,0,19.0,361.0,14,2100000.0,,,5,12.0
TQRMNOQQPHJMMPCDEIJAH00873363,1.0,4,2,25.0,5.0,4.0,4,2,0.0,420000.0,2100000.0,0.0,3.0,,2025,TQRMNOQQPHJMMPCDEIJAH00873363_1.0,0.76,3.84,1402279.68,0,25.0,625.0,12,2100000.0,,,5,12.0
TQRMNOQQPHJMMPCDEIJAH00873363,1.0,5,1,4.0,5.0,1.0,7,4,5.0,420000.0,2100000.0,0.0,0.0,,2025,TQRMNOQQPHJMMPCDEIJAH00873363_1.0,0.55,3.84,1402279.68,0,4.0,16.0,0,2100000.0,,,5,12.0
TQRMNORYRHLOQUCDEIJAH00855643,1.0,2,2,49.0,2.0,1.0,5,3,4.0,475000.0,1900000.0,0.0,0.0,,2025,TQRMNORYRHLOQUCDEIJAH00855643_1.0,0.76,3.29,1201432.33,0,49.0,2401.0,14,1900000.0,,,4,
TQRMNORYRHLOQUCDEIJAH00855643,1.0,3,2,22.0,5.0,1.0,5,3,3.0,475000.0,1900000.0,0.0,0.0,,2025,TQRMNORYRHLOQUCDEIJAH00855643_1.0,0.76,3.29,1201432.33,0,22.0,484.0,14,1900000.0,,,4,
TQRMNORYRHLOQUCDEIJAH00855643,1.0,4,2,15.0,5.0,1.0,3,3,3.0,475000.0,1900000.0,0.0,0.0,,2025,TQRMNORYRHLOQUCDEIJAH00855643_1.0,0.77,3.29,1201432.33,0,15.0,225.0,9,1900000.0,,,4,
TQRMNOQXXHJKMMCDEIIAD00880976,1.0,4,1,16.0,5.0,1.0,3,3,3.0,1068750.0,4275000.0,0.0,0.0,,2025,TQRMNOQXXHJKMMCDEIIAD00880976_1.0,1.03,3.55,1296378.35,0,16.0,256.0,9,4275000.0,,,4,45.0
TQTMNORUQHLLLQCDEIJAH00872886,1.0,1,1,40.0,2.0,1.0,4,1,0.0,270000.0,1350000.0,650000.0,3.0,2.0,2025,TQTMNORUQHLLLQCDEIJAH00872886_1.0,1.0,3.86,1409583.22,1,40.0,1600.0,12,1350000.0,,,5,72.0
TQTMNORUQHLLLQCDEIJAH00872886,1.0,2,2,41.0,2.0,1.0,6,1,0.0,270000.0,1350000.0,700000.0,3.0,2.0,2025,TQTMNORUQHLLLQCDEIJAH00872886_1.0,0.77,3.86,1409583.22,1,41.0,1681.0,17,1350000.0,,,5,72.0
TQTMNORUQHLLLQCDEIJAH00872886,1.0,5,1,6.0,5.0,1.0,1,4,3.0,270000.0,1350000.0,0.0,0.0,,2025,TQTMNORUQHLLLQCDEIJAH00872886_1.0,0.64,3.86,1409583.22,1,6.0,36.0,3,1350000.0,,,5,72.0
TQTMNORUQHLLLQCDEIJAH00872886,1.0,4,2,9.0,5.0,1.0,1,4,3.0,270000.0,1350000.0,0.0,0.0,,2025,TQTMNORUQHLLLQCDEIJAH00872886_1.0,0.69,3.86,1409583.22,1,9.0,81.0,3,1350000.0,,,5,72.0
TQRMNOQYQHJNPRCDEIJAH00872946,1.0,2,2,39.0,1.0,1.0,4,1,0.0,84000.0,252000.0,78000.0,3.0,1.0,2025,TQRMNOQYQHJNPRCDEIJAH00872946_1.0,0.77,2.3,839907.1,1,39.0,1521.0,12,252000.0,,,3,
TQRMNOQYQHJNPRCDEIJAH00872946,1.0,1,2,16.0,5.0,1.0,3,3,3.0,84000.0,252000.0,0.0,0.0,,2025,TQRMNOQYQHJNPRCDEIJAH00872946_1.0,0.77,2.3,839907.1,1,16.0,256.0,9,252000.0,,,3,
