EDAD,edad2,educ,ingreso_total_familiar,miembros_hogar,horastrab,POBRE,ANO,cluster_k2,cluster_k4,cluster_k10,CH04,CH07,CH08,NIVEL_ED,ESTADO,CAT_OCUP
44.0,1936.0,0,1114621.3493530499,3,45.0,0,2005,1,1,4,2,,,7,1,3.0
5.0,25.0,3,1114621.3493530499,3,45.0,0,2005,0,0,2,2,,,1,4,0.0
50.0,2500.0,14,1032716.2661737523,5,48.0,0,2005,1,1,9,1,,,5,1,2.0
46.0,2116.0,14,1032716.2661737523,5,48.0,0,2005,1,3,9,2,,,5,1,3.0
15.0,225.0,12,1032716.2661737523,5,48.0,0,2005,0,3,1,2,,,4,3,0.0
10.0,100.0,7,1032716.2661737523,5,48.0,0,2005,0,0,2,1,,,2,3,0.0
53.0,2809.0,12,1032716.2661737523,5,48.0,0,2005,1,1,9,1,,,4,2,2.0
62.0,3844.0,17,819050.8317929759,4,40.0,0,2005,1,1,9,1,,,6,1,2.0
52.0,2704.0,0,819050.8317929759,4,40.0,0,2005,1,1,4,2,,,7,1,3.0
16.0,256.0,12,819050.8317929759,4,40.0,0,2005,0,3,1,2,,,4,3,0.0
13.0,169.0,12,819050.8317929759,4,40.0,0,2005,0,3,1,1,,,4,3,0.0
66.0,4356.0,0,712218.1146025878,1,35.0,0,2005,1,1,3,1,,,7,1,1.0
33.0,1089.0,14,213665.43438077634,5,45.0,1,2005,0,3,1,1,,,5,1,2.0
32.0,1024.0,14,213665.43438077634,5,45.0,1,2005,0,3,1,2,,,5,3,0.0
8.0,64.0,7,213665.43438077634,5,45.0,1,2005,0,0,2,2,,,2,4,0.0
3.0,9.0,3,213665.43438077634,5,45.0,1,2005,0,0,2,1,,,1,4,0.0
53.0,2809.0,14,178054.52865064694,1,30.0,0,2005,1,1,9,2,,,5,1,3.0
38.0,1444.0,9,569774.4916820702,5,77.0,0,2005,0,3,8,1,,,3,1,3.0
37.0,1369.0,9,569774.4916820702,5,77.0,0,2005,0,3,8,2,,,3,1,3.0
21.0,441.0,12,569774.4916820702,5,77.0,0,2005,0,3,8,2,,,4,2,0.0
18.0,324.0,12,569774.4916820702,5,77.0,0,2005,0,3,8,2,,,4,3,0.0
16.0,256.0,12,569774.4916820702,5,77.0,0,2005,0,3,8,1,,,4,3,0.0
34.0,1156.0,12,142443.62292051755,3,16.0,1,2005,0,3,6,2,,,4,1,3.0
11.0,121.0,7,142443.62292051755,3,16.0,1,2005,0,0,6,1,,,2,3,0.0
3.0,9.0,3,142443.62292051755,3,16.0,1,2005,0,0,2,1,,,1,4,0.0
66.0,4356.0,9,302692.6987060998,2,16.0,0,2005,1,1,3,1,,,3,1,2.0
64.0,4096.0,12,302692.6987060998,2,16.0,0,2005,1,1,3,2,,,4,2,0.0
34.0,1156.0,0,356109.0573012939,1,25.0,0,2005,0,0,4,1,,,7,1,2.0
30.0,900.0,14,320498.1515711645,3,24.0,0,2005,0,3,6,1,,,5,1,3.0
30.0,900.0,14,320498.1515711645,3,24.0,0,2005,0,3,6,2,,,5,3,0.0
4.0,16.0,3,320498.1515711645,3,24.0,0,2005,0,0,2,2,,,1,4,0.0
65.0,4225.0,14,598263.2162661738,2,50.0,0,2005,1,1,3,1,,,5,1,3.0
62.0,3844.0,14,598263.2162661738,2,50.0,0,2005,1,1,3,2,,,5,1,2.0
54.0,2916.0,0,2831067.0055452865,2,37.0,0,2005,1,1,4,1,,,7,1,3.0
54.0,2916.0,17,2831067.0055452865,2,37.0,0,2005,1,1,0,2,,,6,1,2.0
39.0,1521.0,0,637079.1035120147,1,45.0,0,2005,1,1,4,1,,,7,1,3.0
31.0,961.0,9,53416.358595194084,3,15.0,1,2005,0,3,6,2,,,3,1,3.0
8.0,64.0,7,53416.358595194084,3,15.0,1,2005,0,0,6,2,,,2,4,0.0
3.0,9.0,3,53416.358595194084,3,15.0,1,2005,0,0,2,1,,,1,4,0.0
51.0,2601.0,0,4825277.726432532,4,45.0,0,2005,1,2,4,1,,,7,1,3.0
47.0,2209.0,0,4825277.726432532,4,45.0,0,2005,1,2,4,2,,,7,1,2.0
20.0,400.0,17,4825277.726432532,4,45.0,0,2005,0,2,0,2,,,6,1,3.0
18.0,324.0,17,4825277.726432532,4,45.0,0,2005,0,2,0,1,,,6,3,0.0
43.0,1849.0,14,462941.77449168207,5,68.0,0,2005,1,3,9,1,,,5,1,3.0
40.0,1600.0,3,462941.77449168207,5,68.0,0,2005,0,0,4,2,,,1,3,0.0
21.0,441.0,7,462941.77449168207,5,68.0,0,2005,0,0,8,2,,,2,3,0.0
17.0,289.0,12,462941.77449168207,5,68.0,0,2005,0,3,8,1,,,4,3,0.0
13.0,169.0,12,462941.77449168207,5,68.0,0,2005,0,3,8,2,,,4,3,0.0
33.0,1089.0,0,676607.2088724584,2,60.0,0,2005,0,0,4,1,,,7,1,3.0
31.0,961.0,0,676607.2088724584,2,60.0,0,2005,0,0,4,2,,,7,1,3.0
47.0,2209.0,14,213665.43438077634,7,40.0,1,2005,1,3,9,1,,,5,1,3.0
46.0,2116.0,14,213665.43438077634,7,40.0,1,2005,1,3,9,2,,,5,1,3.0
19.0,361.0,14,213665.43438077634,7,40.0,1,2005,0,3,7,1,,,5,2,0.0
10.0,100.0,7,213665.43438077634,7,40.0,1,2005,0,0,7,2,,,2,3,0.0
26.0,676.0,17,213665.43438077634,7,40.0,1,2005,0,3,7,2,,,6,3,0.0
18.0,324.0,12,213665.43438077634,7,40.0,1,2005,0,0,7,2,,,4,3,0.0
23.0,529.0,9,213665.43438077634,7,40.0,1,2005,0,0,7,2,,,3,2,3.0
29.0,841.0,0,427330.8687615527,1,45.0,0,2005,0,0,4,2,,,7,1,3.0
43.0,1849.0,14,676607.2088724584,4,51.0,0,2005,1,3,9,1,,,5,1,3.0
46.0,2116.0,9,676607.2088724584,4,51.0,0,2005,1,1,9,2,,,3,3,0.0
14.0,196.0,12,676607.2088724584,4,51.0,0,2005,0,3,1,2,,,4,3,0.0
11.0,121.0,7,676607.2088724584,4,51.0,0,2005,0,0,2,2,,,2,3,0.0
64.0,4096.0,9,242154.15896487984,1,44.0,0,2005,1,1,3,2,,,3,1,3.0
42.0,1764.0,12,462941.77449168207,4,54.0,0,2005,1,3,9,1,,,4,1,3.0
41.0,1681.0,9,462941.77449168207,4,54.0,0,2005,1,3,9,2,,,3,1,3.0
23.0,529.0,17,462941.77449168207,4,54.0,0,2005,0,3,1,1,,,6,3,0.0
18.0,324.0,12,462941.77449168207,4,54.0,0,2005,0,3,1,2,,,4,3,0.0
59.0,3481.0,17,1057643.9001848428,2,6.0,0,2005,1,1,3,2,,,6,1,2.0
33.0,1089.0,17,1057643.9001848428,2,6.0,0,2005,1,3,6,1,,,6,1,3.0
32.0,1024.0,17,1780545.2865064694,3,50.0,0,2005,1,3,1,1,,,6,1,3.0
28.0,784.0,0,1780545.2865064694,3,50.0,0,2005,0,0,4,2,,,7,3,0.0
51.0,2601.0,12,477186.1367837338,3,40.0,0,2005,1,1,9,1,,,4,1,3.0
29.0,841.0,12,477186.1367837338,3,40.0,0,2005,0,3,1,2,,,4,1,3.0
5.0,25.0,3,477186.1367837338,3,40.0,0,2005,0,0,2,1,,,1,4,0.0
32.0,1024.0,17,259959.61182994454,5,35.0,1,2005,0,3,1,2,,,6,1,3.0
15.0,225.0,12,259959.61182994454,5,35.0,1,2005,0,3,1,1,,,4,3,0.0
14.0,196.0,12,259959.61182994454,5,35.0,1,2005,0,3,1,1,,,4,3,0.0
31.0,961.0,14,259959.61182994454,5,35.0,1,2005,0,3,1,1,,,5,1,3.0
25.0,625.0,12,259959.61182994454,5,35.0,1,2005,0,3,6,2,,,4,3,0.0
27.0,729.0,12,373914.5101663586,1,70.0,0,2005,0,3,1,1,,,4,1,3.0
34.0,1156.0,0,3561090.5730129387,4,46.0,0,2005,0,2,4,1,,,7,1,3.0
33.0,1089.0,0,3561090.5730129387,4,46.0,0,2005,0,0,4,2,,,7,1,3.0
5.0,25.0,3,3561090.5730129387,4,46.0,0,2005,0,0,2,1,,,1,4,0.0
3.0,9.0,3,3561090.5730129387,4,46.0,0,2005,0,0,2,2,,,1,4,0.0
46.0,2116.0,0,997105.3604436229,4,84.0,0,2005,1,1,4,1,,,7,1,1.0
38.0,1444.0,0,997105.3604436229,4,84.0,0,2005,0,0,4,2,,,7,2,3.0
14.0,196.0,12,997105.3604436229,4,84.0,0,2005,0,3,8,1,,,4,3,0.0
10.0,100.0,7,997105.3604436229,4,84.0,0,2005,0,0,8,1,,,2,3,0.0
33.0,1089.0,17,267081.7929759704,2,40.0,0,2005,1,3,1,2,,,6,1,3.0
3.0,9.0,3,267081.7929759704,2,40.0,0,2005,0,0,2,2,,,1,4,0.0
55.0,3025.0,0,356109.0573012939,2,45.0,0,2005,1,1,4,1,,,7,1,3.0
58.0,3364.0,17,356109.0573012939,2,45.0,0,2005,1,1,9,2,,,6,3,0.0
49.0,2401.0,0,1424436.2292051755,3,69.0,0,2005,1,1,4,1,,,7,1,1.0
51.0,2601.0,0,1424436.2292051755,3,69.0,0,2005,1,1,4,2,,,7,1,1.0
18.0,324.0,17,1424436.2292051755,3,69.0,0,2005,0,3,1,1,,,6,1,3.0
56.0,3136.0,0,356109.0573012939,1,30.0,0,2005,1,1,4,2,,,7,1,2.0
39.0,1521.0,0,1192965.3419593344,3,45.0,0,2005,0,0,4,2,,,7,1,3.0
10.0,100.0,7,1192965.3419593344,3,45.0,0,2005,0,0,2,2,,,2,3,0.0
50.0,2500.0,14,1192965.3419593344,3,45.0,0,2005,1,1,9,1,,,5,1,3.0
61.0,3721.0,7,192298.8909426987,1,49.0,0,2005,1,1,3,2,,,2,1,3.0
60.0,3600.0,17,648118.4842883549,3,61.0,0,2005,1,1,9,1,,,6,1,2.0
61.0,3721.0,14,648118.4842883549,3,61.0,0,2005,1,1,9,2,,,5,1,4.0
31.0,961.0,17,648118.4842883549,3,61.0,0,2005,0,3,1,2,,,6,1,3.0
53.0,2809.0,9,957221.1460258779,4,54.0,0,2005,1,1,9,1,,,3,1,3.0
43.0,1849.0,9,957221.1460258779,4,54.0,0,2005,1,3,9,2,,,3,1,3.0
21.0,441.0,17,957221.1460258779,4,54.0,0,2005,0,3,1,2,,,6,3,0.0
17.0,289.0,12,957221.1460258779,4,54.0,0,2005,0,3,1,2,,,4,3,0.0
61.0,3721.0,12,653460.1201478742,7,48.0,0,2005,1,1,9,1,,,4,1,3.0
51.0,2601.0,14,653460.1201478742,7,48.0,0,2005,1,1,9,2,,,5,3,0.0
24.0,576.0,0,653460.1201478742,7,48.0,0,2005,0,0,2,2,,,7,1,3.0
21.0,441.0,17,653460.1201478742,7,48.0,0,2005,0,3,7,1,,,6,2,3.0
14.0,196.0,12,653460.1201478742,7,48.0,0,2005,0,0,7,2,,,4,3,0.0
85.0,7225.0,7,653460.1201478742,7,48.0,0,2005,1,1,3,1,,,2,3,0.0
81.0,6561.0,9,653460.1201478742,7,48.0,0,2005,1,1,3,2,,,3,3,0.0
25.0,625.0,17,252481.32162661737,2,45.0,0,2005,0,3,1,1,,,6,1,3.0
26.0,676.0,17,252481.32162661737,2,45.0,0,2005,0,3,1,1,,,6,1,3.0
44.0,1936.0,12,498552.68022181146,5,28.0,0,2005,1,3,9,2,,,4,1,3.0
22.0,484.0,17,498552.68022181146,5,28.0,0,2005,0,3,6,1,,,6,1,3.0
20.0,400.0,17,498552.68022181146,5,28.0,0,2005,0,3,6,2,,,6,3,0.0
18.0,324.0,17,498552.68022181146,5,28.0,0,2005,0,3,6,2,,,6,3,0.0
9.0,81.0,7,498552.68022181146,5,28.0,0,2005,0,0,2,1,,,2,4,0.0
54.0,2916.0,17,3917199.630314233,5,40.0,0,2005,1,2,0,1,,,6,1,1.0
52.0,2704.0,17,3917199.630314233,5,40.0,0,2005,1,2,0,2,,,6,1,2.0
24.0,576.0,17,3917199.630314233,5,40.0,0,2005,0,2,0,1,,,6,1,2.0
22.0,484.0,17,3917199.630314233,5,40.0,0,2005,0,2,0,2,,,6,3,0.0
19.0,361.0,14,3917199.630314233,5,40.0,0,2005,0,2,0,2,,,5,3,0.0
56.0,3136.0,9,1246381.7005545285,3,60.0,0,2005,1,1,9,1,,,3,1,3.0
54.0,2916.0,9,1246381.7005545285,3,60.0,0,2005,1,1,9,2,,,3,3,0.0
21.0,441.0,17,1246381.7005545285,3,60.0,0,2005,0,3,1,2,,,6,3,0.0
53.0,2809.0,14,847183.4473197781,7,45.0,0,2005,1,1,9,1,,,5,1,3.0
48.0,2304.0,14,847183.4473197781,7,45.0,0,2005,1,3,9,2,,,5,1,3.0
28.0,784.0,17,847183.4473197781,7,45.0,0,2005,0,3,7,2,,,6,1,3.0
25.0,625.0,0,847183.4473197781,7,45.0,0,2005,0,0,2,2,,,7,1,3.0
15.0,225.0,12,847183.4473197781,7,45.0,0,2005,0,0,7,2,,,4,3,0.0
12.0,144.0,7,847183.4473197781,7,45.0,0,2005,0,0,7,1,,,2,3,0.0
5.0,25.0,3,847183.4473197781,7,45.0,0,2005,0,0,2,1,,,1,4,0.0
36.0,1296.0,9,106832.71719038817,3,26.0,1,2005,0,3,6,2,,,3,1,2.0
14.0,196.0,7,106832.71719038817,3,26.0,1,2005,0,0,2,1,,,2,3,0.0
8.0,64.0,7,106832.71719038817,3,26.0,1,2005,0,0,2,1,,,2,4,0.0
52.0,2704.0,14,259959.61182994454,4,36.0,1,2005,1,1,9,1,,,5,1,2.0
47.0,2209.0,12,259959.61182994454,4,36.0,1,2005,1,1,9,2,,,4,1,2.0
22.0,484.0,17,259959.61182994454,4,36.0,1,2005,0,3,1,1,,,6,3,0.0
13.0,169.0,9,259959.61182994454,4,36.0,1,2005,0,0,2,1,,,3,3,0.0
78.0,6084.0,7,227909.7966728281,6,26.0,1,2005,1,1,3,1,,,2,1,3.0
65.0,4225.0,7,227909.7966728281,6,26.0,1,2005,1,1,3,2,,,2,3,0.0
43.0,1849.0,7,227909.7966728281,6,26.0,1,2005,0,1,6,2,,,2,1,3.0
17.0,289.0,12,227909.7966728281,6,26.0,1,2005,0,0,6,1,,,4,3,0.0
14.0,196.0,12,227909.7966728281,6,26.0,1,2005,0,0,7,2,,,4,3,0.0
8.0,64.0,7,227909.7966728281,6,26.0,1,2005,0,0,2,1,,,2,4,0.0
41.0,1681.0,14,712218.1146025878,2,60.0,0,2005,1,3,9,2,,,5,1,3.0
36.0,1296.0,14,712218.1146025878,2,60.0,0,2005,1,3,1,1,,,5,1,3.0
34.0,1156.0,7,53416.358595194084,3,20.0,1,2005,0,3,6,1,,,2,1,3.0
27.0,729.0,12,53416.358595194084,3,20.0,1,2005,0,3,6,2,,,4,3,0.0
5.0,25.0,7,53416.358595194084,3,20.0,1,2005,0,0,2,1,,,2,4,0.0
50.0,2500.0,17,573335.5822550831,7,72.0,0,2005,1,3,9,2,,,6,1,3.0
18.0,324.0,12,573335.5822550831,7,72.0,0,2005,0,3,8,2,,,4,3,0.0
8.0,64.0,7,573335.5822550831,7,72.0,0,2005,0,0,8,1,,,2,4,0.0
19.0,361.0,14,573335.5822550831,7,72.0,0,2005,0,3,8,2,,,5,2,3.0
22.0,484.0,12,573335.5822550831,7,72.0,0,2005,0,3,8,1,,,4,1,3.0
1.0,1.0,3,573335.5822550831,7,72.0,0,2005,0,0,8,1,,,1,4,0.0
15.0,225.0,12,573335.5822550831,7,72.0,0,2005,0,0,8,1,,,4,1,3.0
26.0,676.0,14,314800.4066543438,8,48.0,1,2005,0,3,7,1,,,5,1,3.0
25.0,625.0,9,314800.4066543438,8,48.0,1,2005,0,0,7,2,,,3,3,0.0
5.0,25.0,3,314800.4066543438,8,48.0,1,2005,0,0,7,2,,,1,4,0.0
4.0,16.0,3,314800.4066543438,8,48.0,1,2005,0,0,7,2,,,1,4,0.0
2.0,4.0,3,314800.4066543438,8,48.0,1,2005,0,0,7,2,,,1,4,0.0
1.0,1.0,3,314800.4066543438,8,48.0,1,2005,0,0,7,2,,,1,4,0.0
22.0,484.0,12,314800.4066543438,8,48.0,1,2005,0,0,7,2,,,4,2,3.0
25.0,625.0,14,593989.9075785582,2,36.0,0,2005,0,3,1,2,,,5,1,3.0
4.0,16.0,3,593989.9075785582,2,36.0,0,2005,0,0,2,2,,,1,4,0.0
54.0,2916.0,12,10683.271719038818,1,12.0,1,2005,1,1,3,2,,,4,1,2.0
44.0,1936.0,12,338303.6044362292,1,45.0,0,2005,1,1,9,1,,,4,1,3.0
56.0,3136.0,9,213665.43438077634,2,45.0,0,2005,1,1,9,1,,,3,1,3.0
50.0,2500.0,7,213665.43438077634,2,45.0,0,2005,1,1,9,2,,,2,3,0.0
59.0,3481.0,7,81905.0831792976,2,7.0,1,2005,1,1,3,2,,,2,1,3.0
26.0,676.0,12,81905.0831792976,2,7.0,1,2005,0,3,6,1,,,4,1,3.0
44.0,1936.0,12,427330.8687615527,5,32.0,0,2005,1,3,9,1,,,4,1,2.0
42.0,1764.0,12,427330.8687615527,5,32.0,0,2005,1,3,9,2,,,4,3,0.0
15.0,225.0,12,427330.8687615527,5,32.0,0,2005,0,3,6,1,,,4,3,0.0
11.0,121.0,7,427330.8687615527,5,32.0,0,2005,0,0,2,1,,,2,3,0.0
7.0,49.0,7,427330.8687615527,5,32.0,0,2005,0,0,2,1,,,2,4,0.0
43.0,1849.0,12,705095.9334565619,6,40.0,0,2005,1,3,9,1,,,4,1,3.0
40.0,1600.0,0,705095.9334565619,6,40.0,0,2005,0,0,4,2,,,7,1,3.0
23.0,529.0,12,705095.9334565619,6,40.0,0,2005,0,3,7,1,,,4,1,3.0
18.0,324.0,14,705095.9334565619,6,40.0,0,2005,0,3,1,2,,,5,3,0.0
14.0,196.0,12,705095.9334565619,6,40.0,0,2005,0,0,7,2,,,4,3,0.0
7.0,49.0,7,705095.9334565619,6,40.0,0,2005,0,0,2,2,,,2,4,0.0
43.0,1849.0,12,224348.70609981514,3,48.0,0,2005,1,3,9,1,,,4,1,3.0
20.0,400.0,12,224348.70609981514,3,48.0,0,2005,0,3,1,1,,,4,1,3.0
15.0,225.0,12,224348.70609981514,3,48.0,0,2005,0,3,1,2,,,4,3,0.0
35.0,1225.0,0,868906.0998151571,3,85.0,0,2005,0,0,4,2,,,7,1,3.0
17.0,289.0,12,868906.0998151571,3,85.0,0,2005,0,3,8,1,,,4,3,0.0
12.0,144.0,9,868906.0998151571,3,85.0,0,2005,0,3,8,1,,,3,3,0.0
56.0,3136.0,9,231470.88724584103,3,66.0,0,2005,1,1,9,1,,,3,1,2.0
55.0,3025.0,7,231470.88724584103,3,66.0,0,2005,1,1,9,2,,,2,3,0.0
19.0,361.0,14,231470.88724584103,3,66.0,0,2005,0,3,1,1,,,5,2,3.0
29.0,841.0,14,356109.0573012939,1,48.0,0,2005,0,3,1,1,,,5,1,3.0
60.0,3600.0,0,1139548.9833641404,3,40.0,0,2005,1,1,4,1,,,7,1,3.0
56.0,3136.0,0,1139548.9833641404,3,40.0,0,2005,1,1,4,2,,,7,1,3.0
26.0,676.0,0,1139548.9833641404,3,40.0,0,2005,0,0,4,2,,,7,2,3.0
55.0,3025.0,12,1032716.2661737523,4,50.0,0,2005,1,1,9,1,,,4,1,1.0
48.0,2304.0,0,1032716.2661737523,4,50.0,0,2005,1,1,4,2,,,7,1,2.0
16.0,256.0,12,1032716.2661737523,4,50.0,0,2005,0,3,1,2,,,4,3,0.0
15.0,225.0,12,1032716.2661737523,4,50.0,0,2005,0,3,1,2,,,4,3,0.0
41.0,1681.0,0,1068327.1719038817,4,30.0,0,2005,0,0,4,1,,,7,1,3.0
38.0,1444.0,0,1068327.1719038817,4,30.0,0,2005,0,0,4,2,,,7,1,2.0
9.0,81.0,7,1068327.1719038817,4,30.0,0,2005,0,0,2,2,,,2,4,0.0
5.0,25.0,7,1068327.1719038817,4,30.0,0,2005,0,0,2,1,,,2,4,0.0
55.0,3025.0,9,950811.1829944546,7,72.0,0,2005,1,1,9,1,,,3,1,1.0
50.0,2500.0,9,950811.1829944546,7,72.0,0,2005,1,1,9,2,,,3,3,0.0
34.0,1156.0,9,950811.1829944546,7,72.0,0,2005,0,3,8,1,,,3,1,3.0
29.0,841.0,12,950811.1829944546,7,72.0,0,2005,0,3,8,2,,,4,3,0.0
19.0,361.0,17,950811.1829944546,7,72.0,0,2005,0,3,8,1,,,6,1,3.0
8.0,64.0,7,950811.1829944546,7,72.0,0,2005,0,0,8,2,,,2,4,0.0
2.0,4.0,3,950811.1829944546,7,72.0,0,2005,0,0,8,1,,,1,4,0.0
59.0,3481.0,9,142443.62292051755,1,40.0,0,2005,1,1,3,2,,,3,1,3.0
50.0,2500.0,14,356109.0573012939,4,35.0,0,2005,1,1,9,1,,,5,1,4.0
30.0,900.0,14,356109.0573012939,4,35.0,0,2005,0,3,1,2,,,5,1,3.0
20.0,400.0,17,356109.0573012939,4,35.0,0,2005,0,3,1,2,,,6,3,0.0
71.0,5041.0,9,356109.0573012939,4,35.0,0,2005,1,1,3,2,,,3,3,0.0
45.0,2025.0,14,275628.4103512015,5,70.0,1,2005,1,3,9,1,,,5,1,3.0
46.0,2116.0,14,275628.4103512015,5,70.0,1,2005,1,3,9,2,,,5,1,3.0
19.0,361.0,12,275628.4103512015,5,70.0,1,2005,0,3,8,2,,,4,2,0.0
18.0,324.0,12,275628.4103512015,5,70.0,1,2005,0,3,8,1,,,4,2,0.0
14.0,196.0,9,275628.4103512015,5,70.0,1,2005,0,0,8,1,,,3,3,0.0
44.0,1936.0,9,420208.6876155268,6,27.0,0,2005,1,1,6,1,,,3,1,3.0
40.0,1600.0,9,420208.6876155268,6,27.0,0,2005,0,3,6,2,,,3,1,3.0
19.0,361.0,17,420208.6876155268,6,27.0,0,2005,0,3,6,2,,,6,2,0.0
16.0,256.0,12,420208.6876155268,6,27.0,0,2005,0,0,7,2,,,4,1,3.0
16.0,256.0,12,420208.6876155268,6,27.0,0,2005,0,0,7,2,,,4,3,0.0
12.0,144.0,12,420208.6876155268,6,27.0,0,2005,0,0,7,1,,,4,3,0.0
49.0,2401.0,9,626751.9408502772,6,58.0,0,2005,1,1,9,1,,,3,1,2.0
42.0,1764.0,9,626751.9408502772,6,58.0,0,2005,0,3,9,2,,,3,1,2.0
20.0,400.0,17,626751.9408502772,6,58.0,0,2005,0,3,1,2,,,6,2,0.0
18.0,324.0,17,626751.9408502772,6,58.0,0,2005,0,3,1,2,,,6,1,3.0
13.0,169.0,9,626751.9408502772,6,58.0,0,2005,0,0,8,1,,,3,3,0.0
5.0,25.0,7,626751.9408502772,6,58.0,0,2005,0,0,2,1,,,2,4,0.0
49.0,2401.0,17,175561.7652495379,1,31.0,0,2005,1,1,9,2,,,6,1,2.0
59.0,3481.0,12,1210770.7948243993,3,70.0,0,2005,1,1,9,1,,,4,1,1.0
51.0,2601.0,14,1210770.7948243993,3,70.0,0,2005,1,1,9,2,,,5,1,1.0
22.0,484.0,17,1210770.7948243993,3,70.0,0,2005,0,3,1,1,,,6,1,3.0
45.0,2025.0,7,605385.3974121996,7,48.0,0,2005,0,0,9,1,,,2,1,3.0
42.0,1764.0,7,605385.3974121996,7,48.0,0,2005,0,0,7,2,,,2,3,0.0
23.0,529.0,12,605385.3974121996,7,48.0,0,2005,0,3,7,1,,,4,1,2.0
20.0,400.0,14,605385.3974121996,7,48.0,0,2005,0,3,7,1,,,5,1,2.0
17.0,289.0,14,605385.3974121996,7,48.0,0,2005,0,3,7,2,,,5,3,0.0
15.0,225.0,12,605385.3974121996,7,48.0,0,2005,0,0,7,2,,,4,3,0.0
8.0,64.0,7,605385.3974121996,7,48.0,0,2005,0,0,7,1,,,2,4,0.0
36.0,1296.0,0,462941.77449168207,2,40.0,0,2005,0,0,4,1,,,7,1,2.0
30.0,900.0,14,462941.77449168207,2,40.0,0,2005,0,3,1,2,,,5,1,3.0
40.0,1600.0,14,267081.7929759704,2,40.0,0,2005,1,3,1,1,,,5,1,3.0
72.0,5184.0,7,267081.7929759704,2,40.0,0,2005,1,1,3,2,,,2,3,0.0
61.0,3721.0,7,242154.15896487984,4,42.0,1,2005,1,1,3,1,,,2,1,2.0
57.0,3249.0,9,242154.15896487984,4,42.0,1,2005,1,1,9,2,,,3,1,2.0
26.0,676.0,0,242154.15896487984,4,42.0,1,2005,0,0,4,1,,,7,2,3.0
21.0,441.0,12,242154.15896487984,4,42.0,1,2005,0,3,1,1,,,4,1,3.0
26.0,676.0,17,320498.1515711645,2,48.0,0,2005,0,3,1,2,,,6,1,3.0
65.0,4225.0,7,320498.1515711645,2,48.0,0,2005,1,1,3,2,,,2,2,3.0
58.0,3364.0,9,427330.8687615527,3,84.0,0,2005,1,1,9,1,,,3,1,3.0
54.0,2916.0,14,427330.8687615527,3,84.0,0,2005,1,1,9,2,,,5,3,0.0
35.0,1225.0,9,427330.8687615527,3,84.0,0,2005,0,3,8,1,,,3,1,3.0
28.0,784.0,7,106832.71719038817,6,14.0,1,2005,0,0,6,1,,,2,1,3.0
30.0,900.0,7,106832.71719038817,6,14.0,1,2005,0,0,6,1,,,2,0,0.0
56.0,3136.0,9,106832.71719038817,6,14.0,1,2005,1,1,3,2,,,3,2,3.0
8.0,64.0,7,106832.71719038817,6,14.0,1,2005,0,0,7,2,,,2,4,0.0
12.0,144.0,7,106832.71719038817,6,14.0,1,2005,0,0,7,2,,,2,3,0.0
5.0,25.0,3,106832.71719038817,6,14.0,1,2005,0,0,2,1,,,1,4,0.0
55.0,3025.0,12,178054.52865064694,1,60.0,0,2005,1,1,9,2,,,4,1,3.0
60.0,3600.0,7,213665.43438077634,3,45.0,0,2005,1,1,3,1,,,2,1,3.0
61.0,3721.0,9,213665.43438077634,3,45.0,0,2005,1,1,3,2,,,3,3,0.0
19.0,361.0,14,213665.43438077634,3,45.0,0,2005,0,3,1,1,,,5,1,2.0
44.0,1936.0,12,249276.34011090573,5,98.0,1,2005,1,3,8,1,,,4,1,3.0
42.0,1764.0,12,249276.34011090573,5,98.0,1,2005,0,3,8,2,,,4,2,3.0
17.0,289.0,12,249276.34011090573,5,98.0,1,2005,0,3,8,1,,,4,2,3.0
8.0,64.0,7,249276.34011090573,5,98.0,1,2005,0,0,8,1,,,2,4,0.0
4.0,16.0,3,249276.34011090573,5,98.0,1,2005,0,0,8,1,,,1,4,0.0
32.0,1024.0,0,694412.661737523,1,50.0,0,2005,0,0,4,1,,,7,1,3.0
32.0,1024.0,12,146004.7134935305,4,37.0,1,2005,0,3,1,1,,,4,1,2.0
34.0,1156.0,9,146004.7134935305,4,37.0,1,2005,0,3,6,2,,,3,3,0.0
12.0,144.0,7,146004.7134935305,4,37.0,1,2005,0,0,2,2,,,2,3,0.0
72.0,5184.0,7,146004.7134935305,4,37.0,1,2005,1,1,3,2,,,2,3,0.0
61.0,3721.0,12,249276.34011090573,2,50.0,0,2005,1,1,3,1,,,4,1,3.0
56.0,3136.0,9,249276.34011090573,2,50.0,0,2005,1,1,9,2,,,3,3,0.0
54.0,2916.0,9,110393.8077634011,2,15.0,1,2005,1,1,3,2,,,3,1,3.0
15.0,225.0,12,110393.8077634011,2,15.0,1,2005,0,3,6,2,,,4,3,0.0
30.0,900.0,14,551969.0388170056,4,36.0,0,2005,0,3,1,1,,,5,1,3.0
34.0,1156.0,0,551969.0388170056,4,36.0,0,2005,0,0,4,2,,,7,1,3.0
2.0,4.0,3,551969.0388170056,4,36.0,0,2005,0,0,2,1,,,1,4,0.0
1.0,1.0,3,551969.0388170056,4,36.0,0,2005,0,0,2,2,,,1,4,0.0
38.0,1444.0,9,598263.2162661738,2,18.0,0,2005,1,3,6,1,,,3,1,3.0
47.0,2209.0,14,598263.2162661738,2,18.0,0,2005,1,1,6,2,,,5,1,3.0
