"Date","Price","Open","High","Low","Vol.","Change %"
"11/21/2013","1,499.00","1,499.00","1,499.00","1,499.00","","-1.83%"
"11/20/2013","1,527.00","1,527.00","1,527.00","1,527.00","","2.14%"
"11/19/2013","1,495.00","1,495.00","1,495.00","1,495.00","","-0.33%"
"11/18/2013","1,500.00","1,500.00","1,500.00","1,500.00","","-0.46%"
"11/15/2013","1,507.00","1,507.00","1,507.00","1,507.00","","-0.66%"
"11/14/2013","1,517.00","1,517.00","1,517.00","1,517.00","","-0.91%"
"11/13/2013","1,531.00","1,531.00","1,531.00","1,531.00","","-0.78%"
"11/12/2013","1,543.00","1,543.00","1,543.00","1,543.00","","-1.34%"
"11/11/2013","1,564.00","1,564.00","1,564.00","1,564.00","","-1.08%"
"11/08/2013","1,581.00","1,581.00","1,581.00","1,581.00","","-0.75%"
"11/07/2013","1,593.00","1,593.00","1,593.00","1,593.00","","-0.56%"
"11/06/2013","1,602.00","1,602.00","1,602.00","1,602.00","","0.13%"
"11/05/2013","1,600.00","1,600.00","1,600.00","1,600.00","","3.09%"
"11/04/2013","1,552.00","1,552.00","1,552.00","1,552.00","","1.77%"
"11/01/2013","1,525.00","1,525.00","1,525.00","1,525.00","","1.40%"
"10/31/2013","1,504.00","1,504.00","1,504.00","1,504.00","","1.35%"
"10/30/2013","1,484.00","1,484.00","1,484.00","1,484.00","","-4.32%"
"10/29/2013","1,551.00","1,551.00","1,551.00","1,551.00","","-4.20%"
"10/28/2013","1,619.00","1,619.00","1,619.00","1,619.00","","-3.11%"
"10/25/2013","1,671.00","1,671.00","1,671.00","1,671.00","","-2.17%"
"10/24/2013","1,708.00","1,708.00","1,708.00","1,708.00","","-4.37%"
"10/23/2013","1,786.00","1,786.00","1,786.00","1,786.00","","-3.30%"
"10/22/2013","1,847.00","1,847.00","1,847.00","1,847.00","","-1.65%"
"10/21/2013","1,878.00","1,878.00","1,878.00","1,878.00","","-1.21%"
"10/18/2013","1,901.00","1,901.00","1,901.00","1,901.00","","-3.01%"
"10/17/2013","1,960.00","1,960.00","1,960.00","1,960.00","","-0.25%"
"10/16/2013","1,965.00","1,965.00","1,965.00","1,965.00","","0.10%"
"10/15/2013","1,963.00","1,963.00","1,963.00","1,963.00","","0.10%"
"10/14/2013","1,961.00","1,961.00","1,961.00","1,961.00","","-1.21%"
"10/11/2013","1,985.00","1,985.00","1,985.00","1,985.00","","-1.29%"
"10/10/2013","2,011.00","2,011.00","2,011.00","2,011.00","","-5.36%"
"10/09/2013","2,125.00","2,125.00","2,125.00","2,125.00","","-0.98%"
"10/08/2013","2,146.00","2,146.00","2,146.00","2,146.00","","1.47%"
"10/07/2013","2,115.00","2,115.00","2,115.00","2,115.00","","1.49%"
"10/04/2013","2,084.00","2,084.00","2,084.00","2,084.00","","1.81%"
"10/03/2013","2,047.00","2,047.00","2,047.00","2,047.00","","1.94%"
"10/02/2013","2,008.00","2,008.00","2,008.00","2,008.00","","0.70%"
"10/01/2013","1,994.00","1,994.00","1,994.00","1,994.00","","-0.45%"
"09/30/2013","2,003.00","2,003.00","2,003.00","2,003.00","","-2.10%"
"09/27/2013","2,046.00","2,046.00","2,046.00","2,046.00","","-3.17%"
"09/26/2013","2,113.00","2,113.00","2,113.00","2,113.00","","-0.66%"
"09/25/2013","2,127.00","2,127.00","2,127.00","2,127.00","","5.24%"
"09/24/2013","2,021.00","2,021.00","2,021.00","2,021.00","","3.80%"
"09/23/2013","1,947.00","1,947.00","1,947.00","1,947.00","","2.26%"
"09/20/2013","1,904.00","1,904.00","1,904.00","1,904.00","","2.37%"
"09/19/2013","1,860.00","1,860.00","1,860.00","1,860.00","","2.09%"
"09/18/2013","1,822.00","1,822.00","1,822.00","1,822.00","","4.71%"
"09/17/2013","1,740.00","1,740.00","1,740.00","1,740.00","","5.39%"
"09/16/2013","1,651.00","1,651.00","1,651.00","1,651.00","","0.92%"
"09/13/2013","1,636.00","1,636.00","1,636.00","1,636.00","","0.93%"
"09/12/2013","1,621.00","1,621.00","1,621.00","1,621.00","","-0.43%"
"09/11/2013","1,628.00","1,628.00","1,628.00","1,628.00","","5.65%"
"09/10/2013","1,541.00","1,541.00","1,541.00","1,541.00","","4.26%"
"09/09/2013","1,478.00","1,478.00","1,478.00","1,478.00","","9.32%"
"09/06/2013","1,352.00","1,352.00","1,352.00","1,352.00","","5.71%"
"09/05/2013","1,279.00","1,279.00","1,279.00","1,279.00","","5.27%"
"09/04/2013","1,215.00","1,215.00","1,215.00","1,215.00","","4.02%"
"09/03/2013","1,168.00","1,168.00","1,168.00","1,168.00","","2.55%"
"09/02/2013","1,139.00","1,139.00","1,139.00","1,139.00","","0.62%"
"08/30/2013","1,132.00","1,132.00","1,132.00","1,132.00","","-0.35%"
"08/29/2013","1,136.00","1,136.00","1,136.00","1,136.00","","-0.87%"
"08/28/2013","1,146.00","1,146.00","1,146.00","1,146.00","","-1.97%"
"08/27/2013","1,169.00","1,169.00","1,169.00","1,169.00","","0.34%"
"08/23/2013","1,165.00","1,165.00","1,165.00","1,165.00","","0.60%"
"08/22/2013","1,158.00","1,158.00","1,158.00","1,158.00","","0.17%"
"08/21/2013","1,156.00","1,145.00","1,156.00","1,145.00","","0.96%"
"08/20/2013","1,145.00","1,145.00","1,145.00","1,145.00","","2.69%"
"08/19/2013","1,115.00","1,115.00","1,115.00","1,115.00","","1.18%"
"08/16/2013","1,102.00","1,102.00","1,102.00","1,102.00","","1.01%"
"08/15/2013","1,091.00","1,091.00","1,091.00","1,091.00","","2.92%"
"08/14/2013","1,060.00","1,060.00","1,060.00","1,060.00","","5.26%"
"08/13/2013","1,007.00","1,007.00","1,007.00","1,007.00","","1.10%"
"08/12/2013","996.00","996.00","996.00","996.00","","-0.50%"
"08/09/2013","1,001.00","1,001.00","1,001.00","1,001.00","","-1.09%"
"08/08/2013","1,012.00","1,012.00","1,012.00","1,012.00","","-1.17%"
"08/07/2013","1,024.00","1,024.00","1,024.00","1,024.00","","-2.10%"
"08/06/2013","1,046.00","1,046.00","1,046.00","1,046.00","","-1.13%"
"08/05/2013","1,058.00","1,058.00","1,058.00","1,058.00","","-0.66%"
"08/02/2013","1,065.00","1,065.00","1,065.00","1,065.00","","-0.09%"
"08/01/2013","1,066.00","1,066.00","1,066.00","1,066.00","","0.38%"
"07/31/2013","1,062.00","1,062.00","1,062.00","1,062.00","","-0.47%"
"07/30/2013","1,067.00","1,067.00","1,067.00","1,067.00","","-0.74%"
"07/29/2013","1,075.00","1,075.00","1,075.00","1,075.00","","-0.65%"
"07/26/2013","1,082.00","1,082.00","1,082.00","1,082.00","","-0.92%"
"07/25/2013","1,092.00","1,092.00","1,092.00","1,092.00","","-2.24%"
"07/24/2013","1,117.00","1,117.00","1,117.00","1,117.00","","-0.89%"
"07/23/2013","1,127.00","1,127.00","1,127.00","1,127.00","","-0.70%"
"07/22/2013","1,135.00","1,135.00","1,135.00","1,135.00","","-0.26%"
"07/19/2013","1,138.00","1,138.00","1,138.00","1,138.00","","-0.70%"
"07/18/2013","1,146.00","1,146.00","1,146.00","1,146.00","","-0.43%"
"07/17/2013","1,151.00","1,151.00","1,151.00","1,151.00","","-0.09%"
"07/16/2013","1,152.00","1,152.00","1,152.00","1,152.00","","0.09%"
"07/15/2013","1,151.00","1,151.00","1,151.00","1,151.00","","0.17%"
"07/12/2013","1,149.00","1,149.00","1,149.00","1,149.00","","0.88%"
"07/11/2013","1,139.00","1,139.00","1,139.00","1,139.00","","0.80%"
"07/10/2013","1,130.00","1,130.00","1,130.00","1,130.00","","0.89%"
"07/09/2013","1,120.00","1,120.00","1,120.00","1,120.00","","0.45%"
"07/08/2013","1,115.00","1,115.00","1,115.00","1,115.00","","1.46%"
"07/05/2013","1,099.00","1,099.00","1,099.00","1,099.00","","-0.36%"
"07/04/2013","1,103.00","1,103.00","1,103.00","1,103.00","","-2.65%"
"07/03/2013","1,133.00","1,133.00","1,133.00","1,133.00","","-3.16%"
"07/02/2013","1,170.00","1,170.00","1,170.00","1,170.00","","-0.76%"
"07/01/2013","1,179.00","1,179.00","1,179.00","1,179.00","","0.68%"
"06/28/2013","1,171.00","1,171.00","1,171.00","1,171.00","","1.74%"
"06/27/2013","1,151.00","1,151.00","1,151.00","1,151.00","","2.31%"
"06/26/2013","1,125.00","1,125.00","1,125.00","1,125.00","","3.21%"
"06/25/2013","1,090.00","1,090.00","1,090.00","1,090.00","","2.64%"
"06/24/2013","1,062.00","1,062.00","1,062.00","1,062.00","","3.41%"
"06/21/2013","1,027.00","1,027.00","1,027.00","1,027.00","","1.48%"
"06/20/2013","1,012.00","1,012.00","1,012.00","1,012.00","","1.71%"
"06/19/2013","995.00","995.00","995.00","995.00","","3.43%"
"06/18/2013","962.00","962.00","962.00","962.00","","4.00%"
"06/17/2013","925.00","925.00","925.00","925.00","","2.78%"
"06/14/2013","900.00","900.00","900.00","900.00","","3.09%"
"06/13/2013","873.00","873.00","873.00","873.00","","3.07%"
"06/12/2013","847.00","847.00","847.00","847.00","","2.67%"
"06/11/2013","825.00","825.00","825.00","825.00","","1.23%"
"06/10/2013","815.00","815.00","815.00","815.00","","0.37%"
"06/07/2013","812.00","812.00","812.00","812.00","","0.74%"
"06/06/2013","806.00","806.00","806.00","806.00","","0.62%"
"06/05/2013","801.00","801.00","801.00","801.00","","-0.50%"
"06/04/2013","805.00","805.00","805.00","805.00","","-0.12%"
"06/03/2013","806.00","806.00","806.00","806.00","","-0.37%"
"05/31/2013","809.00","809.00","809.00","809.00","","-0.25%"
"05/30/2013","811.00","811.00","811.00","811.00","","-0.86%"
"05/29/2013","818.00","818.00","818.00","818.00","","-0.49%"
"05/28/2013","822.00","822.00","822.00","822.00","","-0.48%"
"05/24/2013","826.00","826.00","826.00","826.00","","-0.24%"
"05/23/2013","828.00","828.00","828.00","828.00","","-0.12%"
"05/22/2013","829.00","829.00","829.00","829.00","","-0.12%"
