CODUSU,NRO_HOGAR,COMPONENTE,CH04,CH06,CH07,CH08,NIVEL_ED,ESTADO,CAT_INAC,IPCF,ITF,P21,CAT_OCUP,PP03J,ANO,HOGAR_ID,ADULTO_EQUIVALENTE,AD_EQUIV_HOGAR,INGRESO_NECESARIO,pobre
TQRMNORYSHJMLNCDEIIAD00873203,1.0,2,1,37,1.0,1.0,6,1,0.0,1775000.0,3550000.0,900000.0,3.0,2.0,2025,TQRMNORYSHJMLNCDEIIAD00873203_1.0,1.0,1.77,646363.29,0
TQRMNORUVHKNNPCDEIIAD00861013,1.0,1,1,51,2.0,1.0,6,1,0.0,760000.0,3800000.0,3500000.0,3.0,2.0,2025,TQRMNORUVHKNNPCDEIIAD00861013_1.0,1.0,4.04,1475315.08,0
TQRMNORUVHKNNPCDEIIAD00861013,1.0,2,2,54,2.0,1.0,6,3,2.0,760000.0,3800000.0,0.0,0.0,,2025,TQRMNORUVHKNNPCDEIIAD00861013_1.0,0.76,4.04,1475315.08,0
TQRMNORUVHKNNPCDEIIAD00861013,1.0,3,2,22,5.0,1.0,5,3,3.0,760000.0,3800000.0,0.0,0.0,,2025,TQRMNORUVHKNNPCDEIIAD00861013_1.0,0.76,4.04,1475315.08,0
TQRMNORUVHKNNPCDEIIAD00861013,1.0,4,2,20,5.0,1.0,5,3,3.0,760000.0,3800000.0,0.0,0.0,,2025,TQRMNORUVHKNNPCDEIIAD00861013_1.0,0.76,4.04,1475315.08,0
TQRMNORUVHKNNPCDEIIAD00861013,1.0,5,2,13,5.0,1.0,3,3,3.0,760000.0,3800000.0,0.0,0.0,,2025,TQRMNORUVHKNNPCDEIIAD00861013_1.0,0.76,4.04,1475315.08,0
TQRMNOSTPHMLPOCDEIJAH00881022,1.0,1,2,52,3.0,2.0,6,1,0.0,633333.33,1900000.0,900000.0,2.0,2.0,2025,TQRMNOSTPHMLPOCDEIJAH00881022_1.0,0.76,2.54,927549.58,0
TQRMNOSTPHMLPOCDEIJAH00881022,1.0,2,1,20,5.0,2.0,5,1,0.0,633333.33,1900000.0,900000.0,2.0,2.0,2025,TQRMNOSTPHMLPOCDEIJAH00881022_1.0,1.02,2.54,927549.58,0
TQRMNOSTPHMLPOCDEIJAH00881022,1.0,3,2,14,5.0,2.0,3,3,3.0,633333.33,1900000.0,0.0,0.0,,2025,TQRMNOSTPHMLPOCDEIJAH00881022_1.0,0.76,2.54,927549.58,0
TQRMNOSXWHKLPLCDEIJAH00864947,1.0,1,1,48,1.0,4.0,5,1,0.0,510000.0,1530000.0,800000.0,3.0,1.0,2025,TQRMNOSXWHKLPLCDEIJAH00864947_1.0,1.0,2.42,883728.34,0
TQRMNOSXWHKLPLCDEIJAH00864947,1.0,2,2,28,1.0,4.0,4,1,0.0,510000.0,1530000.0,400000.0,3.0,2.0,2025,TQRMNOSXWHKLPLCDEIJAH00864947_1.0,0.76,2.42,883728.34,0
TQRMNOSXWHKLPLCDEIJAH00864947,1.0,3,1,7,5.0,4.0,1,4,3.0,510000.0,1530000.0,0.0,0.0,,2025,TQRMNOSXWHKLPLCDEIJAH00864947_1.0,0.66,2.42,883728.34,0
TQRMNOQSUHMLLLCDEIJAH00881264,1.0,1,1,39,5.0,1.0,4,1,0.0,3200000.0,3200000.0,3000000.0,1.0,2.0,2025,TQRMNOQSUHMLLLCDEIJAH00881264_1.0,1.0,1.0,365177.0,0
TQRMNORWRHJKKUCDEIJAH00872741,1.0,1,2,66,3.0,1.0,4,1,0.0,265250.0,1061000.0,500000.0,3.0,1.0,2025,TQRMNORWRHJKKUCDEIJAH00872741_1.0,0.67,3.22,1175869.9400000002,1
TQRMNORWRHJKKUCDEIJAH00872741,1.0,2,2,38,4.0,4.0,5,3,3.0,265250.0,1061000.0,0.0,0.0,,2025,TQRMNORWRHJKKUCDEIJAH00872741_1.0,0.77,3.22,1175869.9400000002,1
TQRMNORWRHJKKUCDEIJAH00872741,1.0,3,2,21,5.0,4.0,3,3,3.0,265250.0,1061000.0,0.0,0.0,,2025,TQRMNORWRHJKKUCDEIJAH00872741_1.0,0.76,3.22,1175869.9400000002,1
TQRMNOTQWHJMRTCDEIJAH00876541,1.0,1,2,52,5.0,1.0,4,1,0.0,500000.0,500000.0,500000.0,3.0,1.0,2025,TQRMNOTQWHJMRTCDEIJAH00876541_1.0,0.76,0.76,277534.52,0
TQRMNOPWVHLMSMCDEIJAH00855558,1.0,1,2,67,5.0,1.0,3,3,4.0,360000.0,360000.0,0.0,0.0,,2025,TQRMNOPWVHLMSMCDEIJAH00855558_1.0,0.67,0.67,244668.59000000003,0
TQRMNOSUVHLKLPCDEIIAD00861102,1.0,1,2,91,2.0,1.0,2,3,1.0,395000.0,790000.0,0.0,0.0,,2025,TQRMNOSUVHLKLPCDEIIAD00861102_1.0,0.63,1.37,500292.49000000005,0
TQRMNOSUVHLKLPCDEIIAD00861102,1.0,2,1,88,2.0,1.0,4,3,1.0,395000.0,790000.0,0.0,0.0,,2025,TQRMNOSUVHLKLPCDEIIAD00861102_1.0,0.74,1.37,500292.49000000005,0
TQRMNOQRPHMLNUCDEIIAD00881025,1.0,1,2,54,5.0,1.0,6,1,0.0,510000.0,1530000.0,1000000.0,3.0,2.0,2025,TQRMNOQRPHMLNUCDEIIAD00881025_1.0,0.76,2.55,931201.35,0
TQRMNOQRPHMLNUCDEIIAD00881025,1.0,2,1,22,5.0,4.0,5,2,0.0,510000.0,1530000.0,0.0,3.0,,2025,TQRMNOQRPHMLNUCDEIIAD00881025_1.0,1.02,2.55,931201.35,0
TQRMNOQRPHMLNUCDEIIAD00881025,1.0,3,2,17,5.0,1.0,4,3,4.0,510000.0,1530000.0,0.0,0.0,,2025,TQRMNOQRPHMLNUCDEIIAD00881025_1.0,0.77,2.55,931201.35,0
TQRMNOUVSHLNNTCDEIIAD00861614,1.0,1,2,51,5.0,2.0,6,1,0.0,600000.0,1200000.0,800000.0,3.0,2.0,2025,TQRMNOUVSHLNNTCDEIIAD00861614_1.0,0.76,1.6600000000000001,606193.8200000001,0
TQRMNOUVSHLNNTCDEIIAD00861614,1.0,2,1,13,5.0,2.0,3,3,3.0,600000.0,1200000.0,0.0,0.0,,2025,TQRMNOUVSHLNNTCDEIIAD00861614_1.0,0.9,1.6600000000000001,606193.8200000001,0
TQRMNOQYXHJLONCDEIIAD00876446,1.0,1,1,31,5.0,1.0,5,1,0.0,1250000.0,1250000.0,350000.0,3.0,2.0,2025,TQRMNOQYXHJLONCDEIIAD00876446_1.0,1.0,1.0,365177.0,0
TQRMNOPTSHKKPQCDEIJAH00881023,1.0,1,1,59,2.0,1.0,4,1,0.0,843333.33,2530000.0,1000000.0,3.0,2.0,2025,TQRMNOPTSHKKPQCDEIJAH00881023_1.0,1.0,2.7800000000000002,1015192.06,0
TQRMNOPTSHKKPQCDEIJAH00881023,1.0,2,2,59,2.0,1.0,4,1,0.0,843333.33,2530000.0,1500000.0,3.0,2.0,2025,TQRMNOPTSHKKPQCDEIJAH00881023_1.0,0.76,2.7800000000000002,1015192.06,0
TQRMNOPTSHKKPQCDEIJAH00881023,1.0,3,1,18,5.0,1.0,5,3,3.0,843333.33,2530000.0,0.0,0.0,,2025,TQRMNOPTSHKKPQCDEIJAH00881023_1.0,1.02,2.7800000000000002,1015192.06,0
TQRMNOTTRHLMNRCDEIIAD00854959,1.0,1,2,38,5.0,2.0,6,1,0.0,700000.0,700000.0,700000.0,2.0,2.0,2025,TQRMNOTTRHLMNRCDEIIAD00854959_1.0,0.77,0.77,281186.29,0
TQRMNOSQWHJMOMCDEIJAH00881051,1.0,1,1,72,3.0,1.0,2,3,4.0,260000.0,260000.0,0.0,0.0,,2025,TQRMNOSQWHJMOMCDEIJAH00881051_1.0,0.83,0.83,303096.91,1
TQRMNORTPHJOPQCDEIJAH00873606,1.0,1,2,24,5.0,4.0,5,3,3.0,195000.0,390000.0,0.0,0.0,,2025,TQRMNORTPHJOPQCDEIJAH00873606_1.0,0.76,0.76,277534.52,0
TQRMNORTPHJOPQCDEIJAH00873606,1.0,2,1,,5.0,4.0,7,4,5.0,195000.0,390000.0,0.0,0.0,,2025,TQRMNORTPHJOPQCDEIJAH00873606_1.0,0.0,0.76,277534.52,0
TQRMNORSXHLLROCDEIJAH00855225,1.0,1,1,73,2.0,1.0,3,2,0.0,644000.0,1288000.0,0.0,2.0,,2025,TQRMNORSXHLLROCDEIJAH00855225_1.0,0.83,1.5,547765.5,0
TQRMNORSXHLLROCDEIJAH00855225,1.0,2,2,71,2.0,1.0,3,3,4.0,644000.0,1288000.0,0.0,0.0,,2025,TQRMNORSXHLLROCDEIJAH00855225_1.0,0.67,1.5,547765.5,0
TQRMNOTPXHKOMPCDEIJAH00881197,1.0,1,1,40,1.0,1.0,3,1,0.0,1225000.0,2450000.0,1800000.0,3.0,2.0,2025,TQRMNOTPXHKOMPCDEIJAH00881197_1.0,1.0,1.76,642711.52,0
TQRMNOTPXHKOMPCDEIJAH00881197,1.0,2,2,47,1.0,1.0,4,1,0.0,1225000.0,2450000.0,150000.0,3.0,2.0,2025,TQRMNOTPXHKOMPCDEIJAH00881197_1.0,0.76,1.76,642711.52,0
TQRMNOPWSHJMMUCDEIJAH00873097,1.0,1,1,28,1.0,4.0,3,1,0.0,150000.0,900000.0,600000.0,3.0,2.0,2025,TQRMNOPWSHJMMUCDEIJAH00873097_1.0,1.02,3.9,1424190.3,1
TQRMNOPWSHJMMUCDEIJAH00873097,1.0,2,2,37,1.0,4.0,3,3,4.0,150000.0,900000.0,0.0,0.0,,2025,TQRMNOPWSHJMMUCDEIJAH00873097_1.0,0.77,3.9,1424190.3,1
TQRMNOPXQHMMQLCDEIJAH00881216,1.0,1,2,54,4.0,4.0,3,3,4.0,830000.0,2490000.0,0.0,0.0,,2025,TQRMNOPXQHMMQLCDEIJAH00881216_1.0,0.76,2.54,927549.58,0
TQRMNOPXQHMMQLCDEIJAH00881216,1.0,2,2,24,5.0,1.0,5,1,0.0,830000.0,2490000.0,860000.0,3.0,2.0,2025,TQRMNOPXQHMMQLCDEIJAH00881216_1.0,0.76,2.54,927549.58,0
TQRMNOPXQHMMQLCDEIJAH00881216,1.0,3,1,23,5.0,1.0,4,1,0.0,830000.0,2490000.0,800000.0,3.0,2.0,2025,TQRMNOPXQHMMQLCDEIJAH00881216_1.0,1.02,2.54,927549.58,0
TQRMNOSQXHMNQMCDEIJAH00881217,1.0,1,1,39,3.0,4.0,4,1,0.0,165000.0,660000.0,240000.0,3.0,2.0,2025,TQRMNOSQXHMNQMCDEIJAH00881217_1.0,1.0,3.49,1274467.73,1
TQRMNOSQXHMNQMCDEIJAH00881217,1.0,2,1,13,5.0,4.0,3,3,4.0,165000.0,660000.0,0.0,0.0,,2025,TQRMNOSQXHMNQMCDEIJAH00881217_1.0,0.9,3.49,1274467.73,1
TQRMNOSQXHMNQMCDEIJAH00881217,1.0,3,2,16,5.0,4.0,3,3,3.0,165000.0,660000.0,0.0,0.0,,2025,TQRMNOSQXHMNQMCDEIJAH00881217_1.0,0.77,3.49,1274467.73,1
TQRMNOSQXHMNQMCDEIJAH00881217,1.0,4,1,11,5.0,4.0,1,3,3.0,165000.0,660000.0,0.0,0.0,,2025,TQRMNOSQXHMNQMCDEIJAH00881217_1.0,0.82,3.49,1274467.73,1
TQRMNORWRHJKKUCDEIJAH00872741,1.0,4,1,21,5.0,4.0,5,3,3.0,265250.0,1061000.0,0.0,0.0,,2025,TQRMNORWRHJKKUCDEIJAH00872741_1.0,1.02,3.22,1175869.9400000002,1
TQRMNOQSVHKOOLCDEIJAH00881290,1.0,1,1,61,5.0,4.0,4,1,0.0,1000000.0,1000000.0,1000000.0,2.0,2.0,2025,TQRMNOQSVHKOOLCDEIJAH00881290_1.0,0.83,0.83,303096.91,0
TQRMNORUXHKOOMCDEIJAH00858310,1.0,1,1,57,3.0,1.0,6,1,0.0,200000.0,600000.0,600000.0,3.0,2.0,2025,TQRMNORUXHKOOMCDEIJAH00858310_1.0,1.0,2.92,1066316.84,1
TQRMNORUXHKOOMCDEIJAH00858310,1.0,2,1,25,5.0,4.0,5,2,0.0,200000.0,600000.0,0.0,3.0,,2025,TQRMNORUXHKOOMCDEIJAH00858310_1.0,1.02,2.92,1066316.84,1
TQRMNORUXHKOOMCDEIJAH00858310,1.0,3,1,13,5.0,4.0,1,3,3.0,200000.0,600000.0,0.0,0.0,,2025,TQRMNORUXHKOOMCDEIJAH00858310_1.0,0.9,2.92,1066316.84,1
TQRMNORPWHLMSMCDEIJAH00857544,1.0,3,2,7,5.0,1.0,1,4,3.0,200000.0,800000.0,0.0,0.0,,2025,TQRMNORPWHLMSMCDEIJAH00857544_1.0,0.66,2.4400000000000004,891031.8800000001,1
TQRMNORPWHLMSMCDEIJAH00857544,1.0,4,1,,5.0,1.0,7,4,5.0,200000.0,800000.0,0.0,0.0,,2025,TQRMNORPWHLMSMCDEIJAH00857544_1.0,0.0,2.4400000000000004,891031.8800000001,1
TQRMNOQXVHMNSMCDEIJAH00880992,1.0,1,1,37,1.0,1.0,2,1,0.0,500000.0,1500000.0,800000.0,3.0,1.0,2025,TQRMNOQXVHMNSMCDEIJAH00880992_1.0,1.0,2.2800000000000002,832603.56,0
TQRMNOQXVHMNSMCDEIJAH00880992,1.0,2,2,43,1.0,1.0,6,1,0.0,500000.0,1500000.0,300000.0,2.0,1.0,2025,TQRMNOQXVHMNSMCDEIJAH00880992_1.0,0.77,2.2800000000000002,832603.56,0
TQRMNOQXVHMNSMCDEIJAH00880992,1.0,3,2,3,5.0,1.0,7,4,5.0,500000.0,1500000.0,0.0,0.0,,2025,TQRMNOQXVHMNSMCDEIJAH00880992_1.0,0.51,2.2800000000000002,832603.56,0
TQRMNORPWHLMSMCDEIJAH00857544,1.0,1,1,28,1.0,1.0,3,1,0.0,200000.0,800000.0,600000.0,2.0,1.0,2025,TQRMNORPWHLMSMCDEIJAH00857544_1.0,1.02,2.4400000000000004,891031.8800000001,1
TQRMNORPWHLMSMCDEIJAH00857544,1.0,2,2,28,1.0,1.0,5,3,4.0,200000.0,800000.0,0.0,0.0,,2025,TQRMNORPWHLMSMCDEIJAH00857544_1.0,0.76,2.4400000000000004,891031.8800000001,1
TQRMNOPXUHJKOOCDEIIAD00872674,1.0,1,1,59,5.0,4.0,2,2,0.0,125000.0,250000.0,0.0,0.0,,2025,TQRMNOPXUHJKOOCDEIIAD00872674_1.0,1.0,2.0,730354.0,1
TQRMNOPXUHJKOOCDEIIAD00872674,1.0,2,1,57,5.0,4.0,4,3,6.0,125000.0,250000.0,0.0,0.0,,2025,TQRMNOPXUHJKOOCDEIIAD00872674_1.0,1.0,2.0,730354.0,1
TQRMNOTQYHKMKQCDEIJAH00861664,1.0,1,1,65,1.0,1.0,1,1,0.0,1035000.0,2070000.0,1500000.0,2.0,1.0,2025,TQRMNOTQYHKMKQCDEIJAH00861664_1.0,0.83,1.5899999999999999,580631.4299999999,0
TQRMNOTQYHKMKQCDEIJAH00861664,1.0,2,2,50,1.0,1.0,2,3,4.0,1035000.0,2070000.0,0.0,0.0,,2025,TQRMNOTQYHKMKQCDEIJAH00861664_1.0,0.76,1.5899999999999999,580631.4299999999,0
TQRMNOUSSHLOKPCDEIJAH00872727,1.0,1,2,32,5.0,4.0,3,1,0.0,142500.0,570000.0,300000.0,2.0,1.0,2025,TQRMNOUSSHLOKPCDEIJAH00872727_1.0,0.77,2.79,1018843.83,1
TQRMNOUSSHLOKPCDEIJAH00872727,1.0,2,1,10,5.0,4.0,1,3,3.0,142500.0,570000.0,0.0,0.0,,2025,TQRMNOUSSHLOKPCDEIJAH00872727_1.0,0.79,2.79,1018843.83,1
TQRMNOUSSHLOKPCDEIJAH00872727,1.0,3,2,8,5.0,4.0,1,4,3.0,142500.0,570000.0,0.0,0.0,,2025,TQRMNOUSSHLOKPCDEIJAH00872727_1.0,0.68,2.79,1018843.83,1
TQRMNOPWSHJMMUCDEIJAH00873097,1.0,3,2,13,5.0,4.0,3,3,3.0,150000.0,900000.0,0.0,0.0,,2025,TQRMNOPWSHJMMUCDEIJAH00873097_1.0,0.76,3.9,1424190.3,1
TQRMNOPWSHJMMUCDEIJAH00873097,1.0,4,2,9,5.0,4.0,1,4,3.0,150000.0,900000.0,0.0,0.0,,2025,TQRMNOPWSHJMMUCDEIJAH00873097_1.0,0.69,3.9,1424190.3,1
TQRMNOPWSHJMMUCDEIJAH00873097,1.0,5,2,7,5.0,4.0,1,4,3.0,150000.0,900000.0,0.0,0.0,,2025,TQRMNOPWSHJMMUCDEIJAH00873097_1.0,0.66,3.9,1424190.3,1
TQRMNOPWSHJMMUCDEIJAH00873097,1.0,6,2,,5.0,4.0,7,4,5.0,150000.0,900000.0,0.0,0.0,,2025,TQRMNOPWSHJMMUCDEIJAH00873097_1.0,0.0,3.9,1424190.3,1
TQRMNOQRXHJMNLCDEIJAH00873098,1.0,1,2,40,2.0,4.0,6,3,4.0,520000.0,2080000.0,0.0,0.0,,2025,TQRMNOQRXHJMNLCDEIJAH00873098_1.0,0.77,3.07,1121093.39,0
TQRMNOQRXHJMNLCDEIJAH00873098,1.0,2,1,35,2.0,1.0,4,1,0.0,520000.0,2080000.0,2080000.0,1.0,2.0,2025,TQRMNOQRXHJMNLCDEIJAH00873098_1.0,1.0,3.07,1121093.39,0
TQRMNOQRXHJMNLCDEIJAH00873098,1.0,3,2,10,5.0,4.0,1,3,3.0,520000.0,2080000.0,0.0,0.0,,2025,TQRMNOQRXHJMNLCDEIJAH00873098_1.0,0.7,3.07,1121093.39,0
TQRMNOQRXHJMNLCDEIJAH00873098,1.0,4,1,5,5.0,4.0,1,4,5.0,520000.0,2080000.0,0.0,0.0,,2025,TQRMNOQRXHJMNLCDEIJAH00873098_1.0,0.6,3.07,1121093.39,0
TQRMNOSPYHKMRLCDEIJAH00857602,1.0,1,2,69,3.0,1.0,2,3,4.0,200000.0,200000.0,0.0,0.0,,2025,TQRMNOSPYHKMRLCDEIJAH00857602_1.0,0.67,0.67,244668.59000000003,1
TQRMNOVXQHKLRNCDEIJAH00881198,1.0,1,2,26,5.0,1.0,6,1,0.0,2550000.0,2550000.0,1700000.0,3.0,2.0,2025,TQRMNOVXQHKLRNCDEIJAH00881198_1.0,0.76,0.76,277534.52,0
TQRMNOPSRHLLSSCDEIJAH00855432,1.0,1,1,51,2.0,1.0,6,1,0.0,483333.33,2900000.0,1500000.0,3.0,2.0,2025,TQRMNOPSRHLLSSCDEIJAH00855432_1.0,1.0,5.6,2044991.2,0
TQRMNOPSRHLLSSCDEIJAH00855432,1.0,2,2,49,2.0,1.0,6,1,0.0,483333.33,2900000.0,950000.0,3.0,2.0,2025,TQRMNOPSRHLLSSCDEIJAH00855432_1.0,0.76,5.6,2044991.2,0
TQSMNOQTXHKOPTCDEIJAH00881219,1.0,1,2,48,3.0,4.0,1,3,4.0,250000.0,250000.0,0.0,0.0,,2025,TQSMNOQTXHKOPTCDEIJAH00881219_1.0,0.76,0.76,277534.52,1
TQRMNOPVYHJKKMCDEIJAH00872725,1.0,1,2,44,5.0,1.0,5,1,0.0,300000.0,900000.0,600000.0,3.0,2.0,2025,TQRMNOPVYHJKKMCDEIJAH00872725_1.0,0.77,2.2199999999999998,810692.94,0
TQRMNOPVYHJKKMCDEIJAH00872725,1.0,2,2,13,5.0,1.0,3,3,3.0,300000.0,900000.0,0.0,0.0,,2025,TQRMNOPVYHJKKMCDEIJAH00872725_1.0,0.76,2.2199999999999998,810692.94,0
TQRMNOPVYHJKKMCDEIJAH00872725,1.0,3,2,9,5.0,1.0,1,4,3.0,300000.0,900000.0,0.0,0.0,,2025,TQRMNOPVYHJKKMCDEIJAH00872725_1.0,0.69,2.2199999999999998,810692.94,0
TQRMNOQQPHMLOLCDEIJAH00881292,1.0,1,2,29,1.0,1.0,6,1,0.0,633333.33,1900000.0,800000.0,3.0,2.0,2025,TQRMNOQQPHMLOLCDEIJAH00881292_1.0,0.76,1.78,650015.06,0
TQRMNOQQPHMLOLCDEIJAH00881292,1.0,2,1,29,1.0,1.0,6,1,0.0,633333.33,1900000.0,1100000.0,3.0,2.0,2025,TQRMNOQQPHMLOLCDEIJAH00881292_1.0,1.02,1.78,650015.06,0
TQRMNOQQPHMLOLCDEIJAH00881292,1.0,3,2,,5.0,1.0,7,4,5.0,633333.33,1900000.0,0.0,0.0,,2025,TQRMNOQQPHMLOLCDEIJAH00881292_1.0,0.0,1.78,650015.06,0
TQRMNORQUHKMONCDEIJAH00864407,1.0,1,1,49,2.0,4.0,2,1,0.0,629666.67,3778000.0,0.0,2.0,2.0,2025,TQRMNORQUHKMONCDEIJAH00864407_1.0,1.0,5.2,1898920.4000000001,0
TQRMNORQUHKMONCDEIJAH00864407,1.0,2,2,44,2.0,4.0,4,3,4.0,629666.67,3778000.0,0.0,0.0,,2025,TQRMNORQUHKMONCDEIJAH00864407_1.0,0.77,5.2,1898920.4000000001,0
TQRMNORQUHKMONCDEIJAH00864407,1.0,3,2,24,5.0,4.0,4,1,0.0,629666.67,3778000.0,418000.0,3.0,2.0,2025,TQRMNORQUHKMONCDEIJAH00864407_1.0,0.76,5.2,1898920.4000000001,0
TQRMNORQUHKMONCDEIJAH00864407,1.0,4,1,27,5.0,4.0,4,1,0.0,629666.67,3778000.0,1600000.0,2.0,2.0,2025,TQRMNORQUHKMONCDEIJAH00864407_1.0,1.02,5.2,1898920.4000000001,0
TQRMNORQUHKMONCDEIJAH00864407,1.0,5,1,21,5.0,4.0,4,1,0.0,629666.67,3778000.0,960000.0,2.0,2.0,2025,TQRMNORQUHKMONCDEIJAH00864407_1.0,1.02,5.2,1898920.4000000001,0
TQRMNORQUHKMONCDEIJAH00864407,1.0,6,2,85,3.0,1.0,6,3,1.0,629666.67,3778000.0,0.0,0.0,,2025,TQRMNORQUHKMONCDEIJAH00864407_1.0,0.63,5.2,1898920.4000000001,0
TQRMNOSPXHLLTNCDEIJAH00856521,1.0,1,2,28,5.0,2.0,6,1,0.0,1200000.0,1200000.0,1200000.0,2.0,2.0,2025,TQRMNOSPXHLLTNCDEIJAH00856521_1.0,0.76,0.76,277534.52,0
TQRMNOQXQHMMSUCDEIJAH00880996,1.0,1,1,65,4.0,1.0,4,1,0.0,1500000.0,1500000.0,1500000.0,3.0,2.0,2025,TQRMNOQXQHMMSUCDEIJAH00880996_1.0,0.83,0.83,303096.91,0
TQRMNOTQXHLLTTCDEIJAH00855458,1.0,4,2,13,5.0,1.0,3,3,3.0,318000.0,1590000.0,0.0,0.0,,2025,TQRMNOTQXHLLTTCDEIJAH00855458_1.0,0.76,3.84,1402279.68,0
TQRMNOTQXHLLTTCDEIJAH00855458,1.0,5,2,6,5.0,1.0,1,4,3.0,318000.0,1590000.0,0.0,0.0,,2025,TQRMNOTQXHLLTTCDEIJAH00855458_1.0,0.64,3.84,1402279.68,0
TQRMNORYWHKMTRCDEIJAH00857577,1.0,1,1,68,5.0,1.0,5,3,1.0,840000.0,840000.0,0.0,0.0,,2025,TQRMNORYWHKMTRCDEIJAH00857577_1.0,0.83,0.83,303096.91,0
TQRMNOTQXHLLTTCDEIJAH00855458,1.0,1,2,36,2.0,1.0,4,1,0.0,318000.0,1590000.0,500000.0,3.0,2.0,2025,TQRMNOTQXHLLTTCDEIJAH00855458_1.0,0.77,3.84,1402279.68,0
TQRMNOTQXHLLTTCDEIJAH00855458,1.0,2,1,36,2.0,1.0,4,1,0.0,318000.0,1590000.0,800000.0,3.0,2.0,2025,TQRMNOTQXHLLTTCDEIJAH00855458_1.0,1.0,3.84,1402279.68,0
TQRMNOTQXHLLTTCDEIJAH00855458,1.0,3,2,67,5.0,4.0,1,3,4.0,318000.0,1590000.0,0.0,0.0,,2025,TQRMNOTQXHLLTTCDEIJAH00855458_1.0,0.67,3.84,1402279.68,0
TQRMNOUSSHLOKPCDEIJAH00872727,1.0,4,2,4,5.0,4.0,7,4,5.0,142500.0,570000.0,0.0,0.0,,2025,TQRMNOUSSHLOKPCDEIJAH00872727_1.0,0.55,2.79,1018843.83,1
TQRMNOTQSHJMKRCDEIJAH00875810,1.0,1,2,82,4.0,1.0,2,3,1.0,615000.0,615000.0,0.0,0.0,,2025,TQRMNOTQSHJMKRCDEIJAH00875810_1.0,0.63,0.63,230061.51,0
TQRMNORWVHLKOPCDEIIAD00861660,1.0,1,2,55,2.0,2.0,6,1,0.0,700000.0,4200000.0,900000.0,3.0,2.0,2025,TQRMNORWVHLKOPCDEIIAD00861660_1.0,0.76,5.59,2041339.43,0
TQRMNORWVHLKOPCDEIIAD00861660,1.0,2,1,54,2.0,2.0,6,1,0.0,700000.0,4200000.0,1200000.0,3.0,2.0,2025,TQRMNORWVHLKOPCDEIIAD00861660_1.0,1.0,5.59,2041339.43,0
TQRMNOPSRHLLSSCDEIJAH00855432,1.0,3,1,19,5.0,1.0,5,1,0.0,483333.33,2900000.0,450000.0,3.0,2.0,2025,TQRMNOPSRHLLSSCDEIJAH00855432_1.0,1.02,5.6,2044991.2,0
TQRMNOPSRHLLSSCDEIJAH00855432,1.0,4,1,18,5.0,1.0,5,3,3.0,483333.33,2900000.0,0.0,0.0,,2025,TQRMNOPSRHLLSSCDEIJAH00855432_1.0,1.02,5.6,2044991.2,0
TQRMNOPSRHLLSSCDEIJAH00855432,1.0,5,1,13,5.0,1.0,3,3,3.0,483333.33,2900000.0,0.0,0.0,,2025,TQRMNOPSRHLLSSCDEIJAH00855432_1.0,0.9,5.6,2044991.2,0
TQRMNOPSRHLLSSCDEIJAH00855432,1.0,6,1,13,5.0,1.0,3,3,3.0,483333.33,2900000.0,0.0,0.0,,2025,TQRMNOPSRHLLSSCDEIJAH00855432_1.0,0.9,5.6,2044991.2,0
TQRMNOURRHKMKPCDEIJAH00861663,1.0,2,2,33,1.0,1.0,3,1,0.0,550000.0,1650000.0,650000.0,3.0,2.0,2025,TQRMNOURRHKMKPCDEIJAH00861663_1.0,0.77,2.23,814344.71,0
TQRMNOURRHKMKPCDEIJAH00861663,1.0,4,1,35,1.0,1.0,4,1,0.0,550000.0,1650000.0,1000000.0,3.0,2.0,2025,TQRMNOURRHKMKPCDEIJAH00861663_1.0,1.0,2.23,814344.71,0
TQRMNOURRHKMKPCDEIJAH00861663,1.0,5,1,2,5.0,1.0,7,4,5.0,550000.0,1650000.0,0.0,0.0,,2025,TQRMNOURRHKMKPCDEIJAH00861663_1.0,0.46,2.23,814344.71,0
TQRMNOQSQHLLKOCDEIJAH00855660,1.0,1,1,67,2.0,1.0,4,3,1.0,166666.67,500000.0,0.0,0.0,,2025,TQRMNOQSQHLLKOCDEIJAH00855660_1.0,0.83,2.5,912942.5,1
TQRMNOQSQHLLKOCDEIJAH00855660,1.0,2,2,68,2.0,1.0,6,3,4.0,166666.67,500000.0,0.0,0.0,,2025,TQRMNOQSQHLLKOCDEIJAH00855660_1.0,0.67,2.5,912942.5,1
TQRMNOQSQHLLKOCDEIJAH00855660,1.0,3,1,36,5.0,4.0,4,2,0.0,166666.67,500000.0,0.0,3.0,,2025,TQRMNOQSQHLLKOCDEIJAH00855660_1.0,1.0,2.5,912942.5,1
TQRMNOQRRHKNKMCDEIIAD00861227,1.0,1,2,94,4.0,12.0,6,3,1.0,1400000.0,1400000.0,0.0,0.0,,2025,TQRMNOQRRHKNKMCDEIIAD00861227_1.0,0.63,0.63,230061.51,0
TQRMNOPTQHKMKRCDEIJAH00856423,1.0,1,1,57,5.0,1.0,4,1,0.0,900000.0,900000.0,900000.0,2.0,2.0,2025,TQRMNOPTQHKMKRCDEIJAH00856423_1.0,1.0,1.0,365177.0,0
