CODUSU,NRO_HOGAR,COMPONENTE,CH04,CH06,CH07,CH08,NIVEL_ED,ESTADO,CAT_INAC,IPCF,ITF,P21,CAT_OCUP,PP03J,ANO
TQRMNOQSUHKLKSCDEIIAD00859266,1.0,2,2,77.0,2,1.0,4,3,1,0.0,0.0,0.0,0,,2025
TQRMNOQUSHMKOMCDEIJAH00879029,1.0,1,1,78.0,2,1.0,3,3,1,0.0,0.0,0.0,0,,2025
TQRMNOQUSHMKOMCDEIJAH00879029,1.0,2,2,76.0,2,1.0,2,3,4,0.0,0.0,0.0,0,,2025
TQRMNOSTSHLOKTCDEIJAH00855187,1.0,1,1,37.0,3,1.0,1,1,0,0.0,0.0,,3,2.0,2025
TQRMNOSTSHLOKTCDEIJAH00855187,1.0,2,2,17.0,5,4.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOSTSHLOKTCDEIJAH00855187,1.0,3,2,16.0,5,4.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOPURHLLKQCDEIJAH00855072,1.0,1,2,57.0,2,1.0,4,1,0,0.0,0.0,,1,2.0,2025
TQRMNOPURHLLKQCDEIJAH00855072,1.0,2,1,59.0,2,1.0,6,1,0,0.0,0.0,,1,2.0,2025
TQRMNOQUSHMKOMCDEIJAH00879029,1.0,3,1,52.0,2,1.0,3,1,0,0.0,0.0,,2,2.0,2025
TQRMNOTYTHLLNRCDEIJAH00875502,1.0,1,1,69.0,3,1.0,6,3,1,0.0,0.0,0.0,0,,2025
TQSMNORXQHLMLMCDEIJAH00858506,1.0,1,2,47.0,5,1.0,4,1,0,0.0,0.0,,3,2.0,2025
TQRMNOQVPHLMMNCDEIIAD00859752,1.0,1,1,34.0,1,12.0,6,1,0,0.0,0.0,,3,2.0,2025
TQRMNOQVPHLMMNCDEIIAD00859752,1.0,2,2,31.0,1,12.0,6,1,0,0.0,0.0,,3,2.0,2025
TQRMNORSTHKMOSCDEIJAH00859785,1.0,1,2,74.0,4,1.0,2,3,1,0.0,0.0,0.0,0,,2025
TQRMNORSTHKMOSCDEIJAH00859785,1.0,2,1,34.0,5,1.0,6,1,0,0.0,0.0,,3,2.0,2025
TQRMNOSQUHKKQTCDEIJAH00860703,1.0,1,2,37.0,1,1.0,4,1,0,0.0,0.0,1000000.0,1,2.0,2025
TQRMNOSQUHKKQTCDEIJAH00860703,1.0,2,1,38.0,1,1.0,3,1,0,0.0,0.0,,3,2.0,2025
TQRMNOSQUHKKQTCDEIJAH00860703,1.0,3,1,12.0,5,1.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOTSYHLKRSCDEIJAH00855169,1.0,4,2,19.0,5,1.0,5,3,3,0.0,0.0,0.0,0,,2025
TQRMNOTQVHJMRTCDEIJAH00873380,1.0,1,2,68.0,4,1.0,2,3,4,0.0,0.0,0.0,0,,2025
TQRMNOTQVHJMRTCDEIJAH00873380,1.0,2,2,38.0,5,4.0,4,1,0,0.0,0.0,,2,2.0,2025
TQRMNOTQVHJMRTCDEIJAH00873380,1.0,3,2,8.0,5,1.0,1,4,3,0.0,0.0,0.0,0,,2025
TQRMNOSQUHKKQTCDEIJAH00860703,1.0,4,2,2.0,5,1.0,7,4,5,0.0,0.0,0.0,0,,2025
TQRMNOQXUHLKRSCDEIJAH00855168,1.0,1,1,64.0,2,1.0,6,1,0,0.0,0.0,,1,2.0,2025
TQRMNOQXUHLKRSCDEIJAH00855168,1.0,2,2,54.0,2,1.0,6,1,0,0.0,0.0,,3,2.0,2025
TQRMNOQXUHLKRSCDEIJAH00855168,1.0,3,2,20.0,5,1.0,5,1,0,0.0,0.0,,3,2.0,2025
TQRMNOQXUHLKRSCDEIJAH00855168,1.0,4,1,27.0,5,1.0,5,1,0,0.0,0.0,,3,2.0,2025
TQRMNOTSYHLKRSCDEIJAH00855169,1.0,1,1,54.0,1,1.0,6,1,0,0.0,0.0,,2,2.0,2025
TQRMNOTSYHLKRSCDEIJAH00855169,1.0,2,2,53.0,1,1.0,6,1,0,0.0,0.0,,2,2.0,2025
TQRMNOTSYHLKRSCDEIJAH00855169,1.0,3,1,23.0,5,1.0,5,1,0,0.0,0.0,,3,2.0,2025
TQRMNOSVUHJKSNCDEIJAH00873381,1.0,1,1,31.0,1,1.0,5,1,0,0.0,0.0,,3,2.0,2025
TQRMNOSVUHJKSNCDEIJAH00873381,1.0,2,2,26.0,1,1.0,5,2,0,0.0,0.0,0.0,3,,2025
TQRMNORQTHMMKNCDEIJAH00879187,1.0,1,1,46.0,2,1.0,2,1,0,0.0,0.0,1200000.0,3,2.0,2025
TQRMNORQTHMMKNCDEIJAH00879187,1.0,2,2,44.0,2,1.0,6,2,0,0.0,0.0,0.0,3,,2025
TQRMNORQTHMMKNCDEIJAH00879187,1.0,3,2,22.0,5,1.0,5,1,0,0.0,0.0,979000.0,3,2.0,2025
TQRMNOPSYHJKNLCDEIIAD00872552,1.0,1,1,65.0,2,1.0,6,1,0,0.0,0.0,500000.0,2,2.0,2025
TQRMNOPSYHJKNLCDEIIAD00872552,1.0,2,2,64.0,2,1.0,6,1,0,0.0,0.0,,2,2.0,2025
TQRMNOPSYHJKNLCDEIIAD00872552,1.0,3,1,28.0,5,2.0,4,1,0,0.0,0.0,,2,2.0,2025
TQRMNOSPSHKMNUCDEIIAD00860427,1.0,1,1,49.0,5,2.0,5,1,0,0.0,0.0,2000000.0,3,2.0,2025
TQRMNOSUYHJMLOCDEIJAH00872498,1.0,1,2,55.0,5,1.0,1,1,0,0.0,0.0,350000.0,3,2.0,2025
TQRMNOSUYHJMLOCDEIJAH00872498,1.0,2,2,33.0,5,1.0,2,1,0,0.0,0.0,,3,2.0,2025
TQRMNOPPRHKOKUCDEIJAH00857420,1.0,1,2,50.0,3,1.0,5,1,0,0.0,0.0,420000.0,3,1.0,2025
TQRMNOPPRHKOKUCDEIJAH00857420,1.0,2,2,22.0,5,1.0,4,1,0,0.0,0.0,,3,2.0,2025
TQRMNOPTQHJLLTCDEIIAD00873241,1.0,1,1,54.0,2,1.0,6,1,0,0.0,0.0,,3,2.0,2025
TQRMNOPTQHJLLTCDEIIAD00873241,1.0,2,2,56.0,2,1.0,6,1,0,0.0,0.0,,3,2.0,2025
TQRMNOPTQHJLLTCDEIIAD00873241,1.0,3,2,18.0,5,1.0,5,3,3,0.0,0.0,0.0,0,,2025
TQRMNORSSHJMMLCDEIIAD00873243,1.0,1,1,61.0,2,1.0,4,1,0,0.0,0.0,,2,2.0,2025
TQRMNORSSHJMMLCDEIIAD00873243,1.0,2,2,62.0,2,1.0,6,1,0,0.0,0.0,,3,2.0,2025
TQRMNORSSHJMMLCDEIIAD00873243,1.0,3,2,27.0,5,1.0,5,3,3,0.0,0.0,0.0,0,,2025
TQRMNOSPRHLMNNCDEIIAD00854888,1.0,1,1,38.0,5,2.0,3,1,0,0.0,0.0,,2,2.0,2025
TQRMNOQPQHLOSNCDEIJAH00872987,1.0,1,1,44.0,5,4.0,2,1,0,0.0,0.0,,2,2.0,2025
TQRMNOQXYHLMSRCDEIJAH00855335,1.0,1,2,50.0,5,1.0,6,1,0,0.0,0.0,2200000.0,3,2.0,2025
TQRMNOQXYHLMSRCDEIJAH00855335,1.0,2,2,75.0,4,1.0,4,3,6,0.0,0.0,0.0,0,,2025
TQRMNOTPVHLOOOCDEIIAD00854802,1.0,1,2,58.0,3,1.0,6,3,1,0.0,0.0,0.0,0,,2025
TQRMNOTPVHLOOOCDEIIAD00854802,1.0,2,2,21.0,5,2.0,5,1,0,0.0,0.0,,3,2.0,2025
TQRMNOTPVHLOOOCDEIIAD00854802,1.0,3,2,28.0,5,1.0,6,1,0,0.0,0.0,650000.0,3,2.0,2025
TQRMNOPWUHMOKUCDEIJAH00879241,1.0,1,2,67.0,3,1.0,4,3,1,0.0,0.0,0.0,0,,2025
TQRMNOPWUHMOKUCDEIJAH00879241,1.0,2,2,29.0,5,1.0,4,1,0,0.0,0.0,,3,2.0,2025
TQRMNOPWUHMOKUCDEIJAH00879241,1.0,3,1,47.0,5,1.0,1,3,3,0.0,0.0,0.0,0,,2025
TQRMNOPWUHMOKUCDEIJAH00879241,1.0,4,2,6.0,5,4.0,1,4,3,0.0,0.0,0.0,0,,2025
TQRMNORYSHKMLMCDEIJAH00879282,1.0,1,1,34.0,1,1.0,4,1,0,0.0,0.0,,3,2.0,2025
TQRMNORYSHKMLMCDEIJAH00879282,1.0,2,2,32.0,1,1.0,4,1,0,0.0,0.0,,3,2.0,2025
TQRMNOTVWHMMLMCDEIJAH00879283,1.0,1,2,48.0,1,1.0,4,1,0,0.0,0.0,220000.0,3,2.0,2025
TQRMNOTVWHMMLMCDEIJAH00879283,1.0,2,1,45.0,1,4.0,4,1,0,0.0,0.0,400000.0,3,2.0,2025
TQRMNOTVWHMMLMCDEIJAH00879283,1.0,3,1,28.0,5,4.0,4,1,0,0.0,0.0,,2,2.0,2025
TQRMNOPWPHLOTOCDEIJAH00861342,1.0,1,2,62.0,3,1.0,6,1,0,0.0,0.0,400000.0,2,2.0,2025
TQRMNOPWPHLOTOCDEIJAH00861342,1.0,2,2,25.0,3,1.0,4,1,0,0.0,0.0,600000.0,3,2.0,2025
TQRMNOPWPHLOTOCDEIJAH00861342,1.0,3,2,3.0,5,1.0,7,4,5,0.0,0.0,0.0,0,,2025
TQRMNOUSYHJOLTCDEIJAH00879081,1.0,1,1,47.0,1,4.0,2,1,0,0.0,0.0,400000.0,2,1.0,2025
TQRMNOUSYHJOLTCDEIJAH00879081,1.0,2,2,33.0,1,4.0,4,2,0,0.0,0.0,0.0,3,,2025
TQRMNOUSYHJOLTCDEIJAH00879081,1.0,3,1,7.0,5,4.0,1,4,3,0.0,0.0,0.0,0,,2025
TQRMNOUSYHJOLTCDEIJAH00879081,1.0,4,2,13.0,5,4.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOUSYHJOLTCDEIJAH00879081,1.0,5,2,11.0,5,4.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOUSYHJOLTCDEIJAH00879081,1.0,6,2,21.0,5,4.0,3,3,7,0.0,0.0,0.0,0,,2025
TQRMNOPRUHKLRQCDEIJAH00860583,1.0,1,2,67.0,4,1.0,6,3,1,0.0,0.0,0.0,0,,2025
TQRMNOPRUHKLRQCDEIJAH00860583,1.0,2,1,16.0,5,1.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOQUPHKNRTCDEIJAH00864411,1.0,1,1,74.0,2,1.0,2,3,1,0.0,0.0,0.0,0,,2025
TQRMNOQUPHKNRTCDEIJAH00864411,1.0,2,2,72.0,2,1.0,3,3,1,0.0,0.0,0.0,0,,2025
TQRMNOQUPHKNRTCDEIJAH00864411,1.0,3,1,28.0,5,4.0,2,2,0,0.0,0.0,0.0,3,,2025
TQSMNOUPWHJOONCDEIJAH00879364,1.0,5,1,11.0,5,4.0,1,3,3,0.0,0.0,0.0,0,,2025
TQSMNOUPWHJOONCDEIJAH00879364,1.0,6,2,14.0,5,4.0,1,3,3,0.0,0.0,0.0,0,,2025
TQSMNOUPWHJOONCDEIJAH00879364,1.0,7,1,16.0,5,4.0,3,3,3,0.0,0.0,0.0,0,,2025
TQSMNOUPWHJOONCDEIJAH00879364,1.0,1,2,52.0,1,4.0,1,3,4,0.0,0.0,0.0,0,,2025
TQSMNOUPWHJOONCDEIJAH00879364,1.0,2,1,49.0,1,4.0,1,1,0,0.0,0.0,560000.0,3,2.0,2025
TQSMNOUPWHJOONCDEIJAH00879364,1.0,3,1,20.0,5,4.0,2,1,0,0.0,0.0,,3,2.0,2025
TQSMNOUPWHJOONCDEIJAH00879364,1.0,4,1,19.0,5,4.0,2,3,7,0.0,0.0,0.0,0,,2025
TQRMNOQVSHLMMLCDEIJAH00855146,1.0,1,1,57.0,2,1.0,6,1,0,0.0,0.0,,3,2.0,2025
TQRMNOQVSHLMMLCDEIJAH00855146,1.0,2,2,58.0,2,1.0,6,1,0,0.0,0.0,,3,2.0,2025
TQRMNOQVQHKMLQCDEIJAH00859187,1.0,1,2,49.0,5,4.0,3,3,4,0.0,0.0,0.0,0,,2025
TQRMNOQVQHKMLQCDEIJAH00859187,1.0,2,1,32.0,5,4.0,3,1,0,0.0,0.0,,2,1.0,2025
TQRMNOQVQHKMLQCDEIJAH00859187,1.0,3,1,29.0,5,4.0,3,2,0,0.0,0.0,0.0,3,,2025
TQRMNOQVQHKMLQCDEIJAH00859187,1.0,4,2,25.0,5,4.0,7,3,6,0.0,0.0,0.0,0,,2025
TQRMNORPYHMLLQCDEIJAH00879600,1.0,1,2,46.0,2,12.0,4,1,0,0.0,0.0,,2,2.0,2025
TQRMNORPYHMLLQCDEIJAH00879600,1.0,2,1,40.0,2,12.0,4,1,0,0.0,0.0,,2,2.0,2025
TQRMNORPYHMLLQCDEIJAH00879600,1.0,3,1,9.0,5,12.0,1,4,3,0.0,0.0,0.0,0,,2025
TQRMNORPYHMLLQCDEIJAH00879600,1.0,4,2,8.0,5,12.0,1,4,3,0.0,0.0,0.0,0,,2025
TQRMNOQPXHMLOLCDEIJAH00879688,1.0,1,1,36.0,3,1.0,4,1,0,0.0,0.0,,2,2.0,2025
TQRMNORRWHJLPLCDEIJAH00875272,1.0,1,2,46.0,2,1.0,6,1,0,0.0,0.0,490000.0,3,2.0,2025
TQRMNORRWHJLPLCDEIJAH00875272,1.0,2,1,50.0,2,1.0,4,1,0,0.0,0.0,,2,2.0,2025
TQRMNORRWHJLPLCDEIJAH00875272,1.0,3,1,20.0,5,1.0,4,1,0,0.0,0.0,500000.0,3,2.0,2025
TQRMNORRWHJLPLCDEIJAH00875272,1.0,4,1,22.0,5,1.0,4,1,0,0.0,0.0,,3,2.0,2025
TQRMNOPRYHJLNMCDEIJAH00874405,1.0,1,2,67.0,4,1.0,4,3,1,0.0,0.0,0.0,0,,2025
TQRMNOQTXHLMMMCDEIJAH00859188,1.0,1,2,42.0,1,4.0,4,1,0,0.0,0.0,,3,2.0,2025
TQRMNOQTXHLMMMCDEIJAH00859188,1.0,2,1,42.0,1,4.0,2,1,0,0.0,0.0,,1,2.0,2025
TQRMNOQTXHLMMMCDEIJAH00859188,1.0,3,1,20.0,5,4.0,4,2,0,0.0,0.0,0.0,3,,2025
TQRMNOQTXHLMMMCDEIJAH00859188,1.0,4,2,17.0,5,4.0,4,2,0,0.0,0.0,0.0,3,,2025
TQRMNOQTXHLMMMCDEIJAH00859188,1.0,5,1,15.0,5,4.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOQTXHLMMMCDEIJAH00859188,1.0,6,1,10.0,5,4.0,1,3,3,0.0,0.0,0.0,0,,2025
TQRMNOTRSHKLSPCDEIJAH00858972,1.0,1,1,35.0,5,1.0,6,1,0,0.0,0.0,,3,2.0,2025
TQRMNOTRSHKLSPCDEIJAH00858972,1.0,3,1,36.0,5,1.0,6,1,0,0.0,0.0,400000.0,3,2.0,2025
TQRMNOPXQHKOORCDEIJAH00862605,1.0,2,2,46.0,1,1.0,4,3,4,0.0,0.0,0.0,0,,2025
TQRMNOPXQHKOORCDEIJAH00862605,1.0,3,2,11.0,5,1.0,1,3,3,0.0,0.0,0.0,0,,2025
TQRMNOPXQHKOORCDEIJAH00862605,1.0,1,1,54.0,1,1.0,3,3,4,0.0,0.0,0.0,0,,2025
TQRMNORRWHJMLQCDEIJAH00875310,1.0,1,2,40.0,3,1.0,4,1,0,0.0,0.0,300000.0,3,2.0,2025
TQRMNOPXXHJMLOCDEIJAH00876080,1.0,1,1,32.0,1,1.0,5,1,0,0.0,0.0,750000.0,3,2.0,2025
TQRMNOPXXHJMLOCDEIJAH00876080,1.0,2,2,29.0,1,1.0,5,1,0,0.0,0.0,950000.0,3,2.0,2025
TQRMNOSWRHJMLOCDEIJAH00876081,1.0,1,2,54.0,3,1.0,4,1,0,0.0,0.0,640000.0,3,2.0,2025
TQRMNOSWRHJMLOCDEIJAH00876081,1.0,2,1,29.0,5,1.0,4,1,0,0.0,0.0,,3,2.0,2025
TQRMNOPQSHMMTPCDEIJAH00879317,1.0,1,2,41.0,3,2.0,4,1,0,0.0,0.0,,2,2.0,2025
TQRMNOPQSHMMTPCDEIJAH00879317,1.0,2,2,31.0,5,4.0,4,1,0,0.0,0.0,,2,1.0,2025
TQRMNORRWHJMLQCDEIJAH00875310,1.0,2,2,18.0,5,1.0,5,3,3,0.0,0.0,0.0,0,,2025
TQRMNORRWHJMLQCDEIJAH00875310,1.0,3,2,13.0,5,1.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNORRWHJMLQCDEIJAH00875310,1.0,4,2,5.0,5,1.0,1,4,5,0.0,0.0,0.0,0,,2025
TQRMNORRWHJMLQCDEIJAH00875310,1.0,5,1,5.0,5,1.0,1,4,5,0.0,0.0,0.0,0,,2025
TQRMNOPQSHMMTPCDEIJAH00879317,1.0,3,2,64.0,4,1.0,2,3,7,0.0,0.0,0.0,0,,2025
TQRMNOPQSHMMTPCDEIJAH00879317,1.0,4,1,20.0,5,2.0,3,2,0,0.0,0.0,0.0,0,,2025
TQRMNOPQSHMMTPCDEIJAH00879317,1.0,5,1,18.0,5,2.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOPQSHMMTPCDEIJAH00879317,1.0,6,1,13.0,5,2.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOSXTHMMNQCDEIJAH00879414,1.0,1,1,68.0,3,4.0,3,1,0,0.0,0.0,1000000.0,2,2.0,2025
TQRMNOSXTHMMNQCDEIJAH00879414,1.0,2,1,22.0,5,4.0,4,2,0,0.0,0.0,0.0,0,,2025
TQRMNOSXTHMMNQCDEIJAH00879414,1.0,3,2,26.0,5,1.0,6,1,0,0.0,0.0,,3,2.0,2025
TQRMNOQYQHMMOSCDEIJAH00879416,1.0,1,1,49.0,2,1.0,4,1,0,0.0,0.0,1000000.0,3,2.0,2025
TQRMNOQYQHMMOSCDEIJAH00879416,1.0,2,2,42.0,2,1.0,2,3,7,0.0,0.0,0.0,0,,2025
TQRMNOUXWHKMLRCDEIIAD00858962,1.0,2,1,63.0,1,1.0,6,1,0,0.0,0.0,5000000.0,2,2.0,2025
TQRMNOUXWHKMLRCDEIIAD00858962,1.0,1,2,51.0,1,1.0,6,1,0,0.0,0.0,2200000.0,3,2.0,2025
TQRMNOQYQHMMOSCDEIJAH00879416,1.0,3,1,22.0,5,1.0,5,1,0,0.0,0.0,0.0,3,2.0,2025
TQRMNOQYQHMMOSCDEIJAH00879416,1.0,4,2,19.0,5,1.0,5,1,0,0.0,0.0,,2,2.0,2025
TQRMNORTVHMOSTCDEIJAH00879419,1.0,1,2,79.0,4,1.0,2,3,4,0.0,0.0,0.0,0,,2025
TQRMNORTVHMOSTCDEIJAH00879419,1.0,2,2,50.0,3,1.0,6,1,0,0.0,0.0,,3,2.0,2025
TQRMNOTSTHMMTRCDEIJAH00879450,1.0,1,1,85.0,1,1.0,6,1,0,0.0,0.0,1200000.0,3,2.0,2025
TQRMNOTSTHMMTRCDEIJAH00879450,1.0,2,2,87.0,1,1.0,6,1,0,0.0,0.0,600000.0,3,1.0,2025
TQRMNORPQHJOPNCDEIJAH00875282,1.0,1,2,54.0,1,4.0,1,1,0,0.0,0.0,200000.0,2,2.0,2025
TQRMNORPQHJOPNCDEIJAH00875282,1.0,2,1,22.0,5,4.0,4,2,0,0.0,0.0,0.0,0,,2025
TQRMNORPQHJOPNCDEIJAH00875282,1.0,3,2,13.0,5,4.0,1,3,3,0.0,0.0,0.0,0,,2025
TQRMNORPQHJOPNCDEIJAH00875282,1.0,5,1,55.0,1,4.0,2,1,0,0.0,0.0,,3,2.0,2025
TQRMNOQYSHJNPRCDEIJAH00879475,1.0,1,2,38.0,1,4.0,4,1,0,0.0,0.0,78000.0,3,1.0,2025
TQRMNOQYSHJNPRCDEIJAH00879475,1.0,2,1,31.0,1,4.0,1,1,0,0.0,0.0,500000.0,3,1.0,2025
TQRMNOQYSHJNPRCDEIJAH00879475,1.0,3,1,10.0,5,4.0,1,3,3,0.0,0.0,0.0,0,,2025
TQRMNOPUQHMMMPCDEIJAH00879527,1.0,1,1,63.0,5,4.0,2,3,2,0.0,0.0,0.0,0,,2025
TQRMNOTWQHJOKPCDEIJAH00875263,1.0,1,1,65.0,5,4.0,1,1,0,0.0,0.0,,2,1.0,2025
TQRMNOSWWHLMKNCDEIIAD00879671,1.0,1,1,43.0,1,1.0,4,1,0,0.0,0.0,750000.0,3,2.0,2025
TQRMNOSTRHJLOQCDEIIAD00879611,1.0,1,1,41.0,5,4.0,5,2,0,0.0,0.0,0.0,2,,2025
TQRMNORQRHMMKPCDEIIAD00879674,1.0,1,2,27.0,1,1.0,6,1,0,0.0,0.0,,3,2.0,2025
TQRMNORQRHMMKPCDEIIAD00879674,1.0,2,1,30.0,1,1.0,6,1,0,0.0,0.0,,3,2.0,2025
TQRMNOSWWHLMKNCDEIIAD00879671,1.0,2,2,46.0,1,1.0,6,1,0,0.0,0.0,,3,2.0,2025
TQRMNOSWWHLMKNCDEIIAD00879671,1.0,3,1,,5,1.0,7,4,5,0.0,0.0,0.0,0,,2025
TQRMNOPRWHKLKNCDEIIAD00859937,1.0,1,2,98.0,5,12.0,4,3,1,0.0,0.0,0.0,0,,2025
TQRMNOSQQHKOKOCDEIIAD00879672,1.0,1,2,65.0,1,1.0,5,3,1,0.0,0.0,0.0,0,,2025
TQRMNOSQQHKOKOCDEIIAD00879672,1.0,2,1,75.0,1,1.0,6,3,1,0.0,0.0,0.0,0,,2025
TQRMNOPPUHLOONCDEIJAH00858740,1.0,1,1,39.0,1,4.0,3,1,0,0.0,0.0,300000.0,3,1.0,2025
TQRMNOPPUHLOONCDEIJAH00858740,1.0,2,2,39.0,1,4.0,2,1,0,0.0,0.0,240000.0,3,1.0,2025
TQRMNOPPUHLOONCDEIJAH00858740,1.0,3,1,78.0,4,1.0,2,3,1,0.0,0.0,0.0,0,,2025
TQRMNOPPUHLOONCDEIJAH00858740,1.0,4,2,22.0,5,1.0,4,1,0,0.0,0.0,250000.0,3,1.0,2025
TQRMNOPPUHLOONCDEIJAH00858740,1.0,5,1,21.0,5,4.0,2,1,0,0.0,0.0,,3,1.0,2025
TQRMNOPPUHLOONCDEIJAH00858740,1.0,6,2,18.0,5,4.0,3,3,4,0.0,0.0,0.0,0,,2025
TQRMNOPPUHLOONCDEIJAH00858740,1.0,7,2,13.0,5,4.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOPPUHLOONCDEIJAH00858740,1.0,8,1,14.0,5,4.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOPPUHLOONCDEIJAH00858740,1.0,9,2,7.0,5,4.0,1,4,3,0.0,0.0,0.0,0,,2025
TQRMNOPPUHLOONCDEIJAH00858740,1.0,10,1,3.0,5,4.0,7,4,5,0.0,0.0,0.0,0,,2025
TQRMNORVTHKKPPCDEIJAH00859179,1.0,1,2,85.0,4,12.0,6,3,1,0.0,0.0,0.0,0,,2025
TQRMNORVTHKKPPCDEIJAH00859179,1.0,2,2,65.0,5,12.0,6,1,0,0.0,0.0,1900000.0,3,2.0,2025
TQRMNORVTHKKPPCDEIJAH00859179,1.0,3,2,62.0,2,12.0,6,1,0,0.0,0.0,1200000.0,3,2.0,2025
TQRMNOSWXHKLMUCDEIJAH00862212,1.0,3,1,13.0,5,1.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOSWXHKLMUCDEIJAH00862212,1.0,4,1,2.0,5,1.0,7,4,5,0.0,0.0,0.0,0,,2025
TQRMNOSWXHKLMUCDEIJAH00862212,1.0,1,1,59.0,1,1.0,4,1,0,0.0,0.0,,1,2.0,2025
TQRMNOSWXHKLMUCDEIJAH00862212,1.0,2,2,32.0,1,1.0,4,1,0,0.0,0.0,435000.0,2,1.0,2025
TQRMNOTXXHKMKNCDEIJAH00859765,1.0,4,2,10.0,5,4.0,1,1,0,0.0,0.0,,3,2.0,2025
TQRMNOTXXHKMKNCDEIJAH00859765,1.0,5,1,3.0,5,4.0,7,4,5,0.0,0.0,0.0,0,,2025
TQRMNOTXXHKMKNCDEIJAH00859765,1.0,6,1,1.0,5,4.0,7,4,5,0.0,0.0,0.0,0,,2025
TQRMNOTXXHKMKNCDEIJAH00859765,1.0,1,1,36.0,1,4.0,3,2,0,0.0,0.0,0.0,3,,2025
TQRMNOTXXHKMKNCDEIJAH00859765,1.0,2,2,39.0,1,4.0,4,1,0,0.0,0.0,,3,2.0,2025
TQRMNOTXXHKMKNCDEIJAH00859765,1.0,3,1,15.0,5,4.0,3,1,0,0.0,0.0,,3,2.0,2025
TQRMNOSYYHJMTRCDEIJAH00875096,1.0,1,1,77.0,1,1.0,1,3,1,0.0,0.0,0.0,0,,2025
TQRMNOSYYHJMTRCDEIJAH00875096,1.0,2,2,60.0,1,1.0,3,1,0,0.0,0.0,,2,2.0,2025
TQRMNOQPYHLKPRCDEIJAH00879482,1.0,1,1,44.0,1,12.0,5,1,0,0.0,0.0,,3,2.0,2025
TQRMNOQUTHMMKMCDEIJAH00879481,1.0,1,2,43.0,3,4.0,4,1,0,0.0,0.0,,3,2.0,2025
TQRMNOQUTHMMKMCDEIJAH00879481,1.0,2,2,9.0,5,1.0,1,4,3,0.0,0.0,0.0,0,,2025
TQRMNORVTHKKPPCDEIJAH00859179,1.0,4,1,66.0,2,2.0,6,1,0,0.0,0.0,,2,2.0,2025
TQRMNORTWHMMPTCDEIJAH00879512,1.0,1,1,48.0,3,4.0,4,1,0,0.0,0.0,,2,2.0,2025
TQRMNORTWHMMPTCDEIJAH00879512,1.0,2,1,24.0,5,1.0,4,1,0,0.0,0.0,,3,2.0,2025
TQRMNORTWHMMPTCDEIJAH00879512,1.0,3,1,13.0,5,1.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOQWVHLLQLCDEIJAH00855322,1.0,1,1,56.0,1,1.0,4,2,0,0.0,0.0,0.0,3,,2025
TQRMNOQWVHLLQLCDEIJAH00855322,1.0,2,2,57.0,1,1.0,4,1,0,0.0,0.0,,3,2.0,2025
TQRMNOQSSHLNONCDEIIAD00854797,1.0,1,1,78.0,5,2.0,6,3,1,0.0,0.0,0.0,0,,2025
TQRMNOPTPHJOKPCDEIJAH00875262,1.0,1,2,51.0,4,1.0,3,1,0,0.0,0.0,40000.0,2,1.0,2025
TQRMNOPTPHJOKPCDEIJAH00875262,1.0,2,1,19.0,5,4.0,4,1,0,0.0,0.0,,3,1.0,2025
TQRMNOPQVHJMTSCDEIJAH00879703,1.0,1,1,71.0,2,1.0,2,1,0,0.0,0.0,,2,2.0,2025
TQRMNOPQVHJMTSCDEIJAH00879703,1.0,2,2,65.0,2,1.0,6,3,4,0.0,0.0,0.0,0,,2025
TQRMNOPWUHJNSPCDEIJAH00879704,1.0,1,1,70.0,2,1.0,4,3,1,0.0,0.0,0.0,0,,2025
TQRMNOPWUHJNSPCDEIJAH00879704,1.0,2,2,67.0,2,1.0,4,3,1,0.0,0.0,0.0,0,,2025
TQRMNOPWUHJNSPCDEIJAH00879704,1.0,3,1,35.0,5,4.0,4,2,0,0.0,0.0,0.0,4,,2025
TQRMNORYYHKKSSCDEIJAH00863130,1.0,1,1,58.0,1,2.0,4,1,0,0.0,0.0,,2,2.0,2025
TQRMNORYYHKKSSCDEIJAH00863130,1.0,2,2,55.0,1,12.0,6,1,0,0.0,0.0,0.0,2,2.0,2025
TQRMNORYYHKKSSCDEIJAH00863130,1.0,3,1,24.0,5,2.0,4,2,0,0.0,0.0,0.0,3,,2025
TQRMNORYYHKKSSCDEIJAH00863130,1.0,4,2,21.0,5,2.0,6,1,0,0.0,0.0,,2,1.0,2025
TQRMNOTYSHJMMNCDEIJAH00879427,1.0,1,2,35.0,5,4.0,4,1,0,0.0,0.0,,3,2.0,2025
